hit_id,x,y,z,volume_id,layer_id,module_id
1,-64.06,-2.50882,-1502.5,7,2,1
2,-63.3217,-11.5287,-1502.5,7,2,1
3,-67.3468,-0.358831,-1502.5,7,2,1
4,-76.1105,-7.1185,-1502.5,7,2,1
5,-58.8767,0.456994,-1502.5,7,2,1
6,-66.9349,-11.8632,-1502.5,7,2,1
7,-66.9382,-8.95451,-1502.5,7,2,1
8,-99.2834,-5.03019,-1502.5,7,2,1
9,-55.4475,-8.70219,-1502.5,7,2,1
10,-54.7577,-7.5445,-1502.5,7,2,1
11,-72.5592,-7.79195,-1502.5,7,2,1
12,-162.685,-8.89783,-1502,7,2,2
13,-129.653,-2.96598,-1502,7,2,2
14,-105.653,-15.5205,-1498,7,2,3
15,-139.182,-18.2287,-1498,7,2,3
16,-132.517,-16.7436,-1498,7,2,3
17,-57.241,-19.1158,-1498,7,2,4
18,-55.2938,-8.67271,-1498,7,2,4
19,-66.7227,-8.94834,-1498,7,2,4
20,-66.7412,-11.8324,-1498,7,2,4
21,-65.0918,-18.9438,-1498,7,2,4
22,-57.6822,-18.9646,-1498,7,2,4
23,-54.5932,-7.52751,-1498,7,2,4
24,-63.124,-11.4781,-1498,7,2,4
25,-103.851,-26.249,-1502,7,2,5
26,-132.649,-37.3587,-1502,7,2,5
27,-150.072,-40.6129,-1502,7,2,5
28,-57.3892,-19.1442,-1502,7,2,6
29,-57.8158,-18.9962,-1502,7,2,6
30,-65.2466,-18.9893,-1502,7,2,6
31,-69.1835,-37.5594,-1502,7,2,6
32,-44.611,-19.4062,-1502,7,2,6
33,-89.3971,-36.6777,-1502,7,2,6
34,-82.3207,-37.6432,-1502,7,2,6
35,-93.9895,-38.5258,-1502,7,2,6
36,-164.917,-48.2348,-1498,7,2,7
37,-103.564,-26.142,-1498,7,2,7
38,-146.763,-57.4427,-1498,7,2,7
39,-143.616,-57.4822,-1502,7,2,8
40,-141.866,-66.9306,-1502,7,2,8
41,-114.87,-56.6505,-1502,7,2,8
42,-147.128,-57.6118,-1502,7,2,8
43,-141.838,-59.266,-1502,7,2,8
44,-132.387,-62.5811,-1502,7,2,8
45,-74.2881,-45.729,-1497.5,7,2,9
46,-46.3397,-35.4633,-1497.5,7,2,9
47,-65.1872,-37.865,-1497.5,7,2,9
48,-69.3676,-38.9021,-1497.5,7,2,9
49,-69.6004,-49.0724,-1497.5,7,2,9
50,-60.7011,-43.0325,-1497.5,7,2,9
51,-79.765,-50.1409,-1497.5,7,2,9
52,-101.273,-56.895,-1498,7,2,10
53,-124.681,-76.0575,-1498,7,2,10
54,-143.54,-75.6873,-1498,7,2,10
55,-114.241,-72.1879,-1498,7,2,10
56,-114.591,-56.4725,-1498,7,2,10
57,-111.632,-71.0213,-1498,7,2,10
58,-98.3901,-61.8712,-1498,7,2,10
59,-92.0745,-60.2637,-1498,7,2,10
60,-155.835,-77.7559,-1498,7,2,10
61,-117.693,-76.1667,-1502,7,2,11
62,-98.6354,-62.0214,-1502,7,2,11
63,-114.501,-72.4652,-1502,7,2,11
64,-94.8677,-67.6828,-1502,7,2,11
65,-93.0998,-61.9025,-1502,7,2,11
66,-108.088,-74.8599,-1502,7,2,11
67,-125.056,-76.1847,-1502,7,2,11
68,-128.57,-90.9514,-1502,7,2,11
69,-41.0082,-45.5121,-1502.5,7,2,12
70,-60.9386,-43.1367,-1502.5,7,2,12
71,-31.1453,-26.5317,-1502.5,7,2,12
72,-43.1978,-46.2644,-1502.5,7,2,12
73,-38.2754,-42.3891,-1502.5,7,2,12
74,-55.6007,-47.3889,-1502.5,7,2,12
75,-70.2782,-53.941,-1502.5,7,2,12
76,-69.855,-49.2398,-1502.5,7,2,12
77,-50.6398,-48.8724,-1502.5,7,2,12
78,-46.5061,-35.6104,-1502.5,7,2,12
79,-71.4427,-56.9082,-1502.5,7,2,12
80,-79.7205,-73.9656,-1498,7,2,13
81,-98.7337,-71.4062,-1498,7,2,13
82,-86.6553,-73.8749,-1498,7,2,13
83,-89.3359,-83.1199,-1498,7,2,13
84,-79.4858,-68.3763,-1498,7,2,13
85,-77.2292,-72.4167,-1498,7,2,13
86,-63.9841,-73.2342,-1498,7,2,14
