particle_id,vx,vy,vz,px,py,pz,q,nhits
4503737066323968,0.0237012,-0.00984252,-0.444814,26.0013,-14.9062,14.7627,-1,15
4503943224754176,0.0237012,-0.00984252,-0.444814,-0.857871,-1.42378,-8.52475,1,12
4504011944230912,0.0237012,-0.00984252,-0.444814,-0.885463,0.0248586,11.8448,-1,5
4504080663707648,0.0237012,-0.00984252,-0.444814,-0.390354,-2.25839,-19.502,1,14
4504149383184384,0.0237012,-0.00984252,-0.444814,-0.254122,-0.24517,-1.78286,-1,10
4504218102661120,0.0237012,-0.00984252,-0.444814,-4.89227,-2.76368,-12.4399,1,10
4504286822137856,0.0237012,-0.00984252,-0.444814,-0.525936,-0.368758,-1.62575,-1,11
4504355541614592,0.0237012,-0.00984252,-0.444814,-0.971265,-0.959446,-3.11166,-1,13
4504424261091328,0.0237012,-0.00984252,-0.444814,0.155298,-0.338208,-3.81111,1,10
4504492980568064,0.0237012,-0.00984252,-0.444814,0.640025,0.720554,-6.23582,-1,8
4504561700044800,0.0237012,-0.00984252,-0.444814,-0.292806,0.18818,-2.21433,1,11
4504630419521536,0.0237012,-0.00984252,-0.444814,1.87329,1.71532,-10.266,-1,14
4504699138998272,0.0237012,-0.00984252,-0.444814,2.64034,1.80922,-13.368,1,12
4504767858475008,0.0237012,-0.00984252,-0.444814,1.52538,-1.71019,-7.71684,-1,10
4504836577951744,0.0237012,-0.00984252,-0.444814,0.28229,-0.0978293,-1.83224,1,15
4504905297428480,0.0237012,-0.00984252,-0.444814,0.697164,-0.884087,-3.84269,-1,10
4504974016905216,0.0237012,-0.00984252,-0.444814,0.708033,-0.430391,-2.71021,1,14
4505042736381952,0.0237012,-0.00984252,-0.444814,0.275946,-0.549805,-1.13233,-1,10
4505111455858688,0.0237012,-0.00984252,-0.444814,-0.63859,-1.14335,0.290973,1,11
4505180175335424,0.0237012,-0.00984252,-0.444814,0.135172,-1.31328,2.81194,1,11
4505248894812160,0.0237012,-0.00984252,-0.444814,-0.535108,-0.516525,3.44474,-1,14
4505317614288896,0.0237012,-0.00984252,-0.444814,0.163872,-0.523614,0.964493,1,14
4505386333765632,0.0237012,-0.00984252,-0.444814,-0.654329,-0.729592,1.13147,-1,12
4505455053242368,0.0237012,-0.00984252,-0.444814,-0.0546567,0.113681,0.105468,1,0
4505523772719104,0.0237012,-0.00984252,-0.444814,0.655359,-0.632233,1.32036,-1,8
4505592492195840,0.0237012,-0.00984252,-0.444814,0.866963,-0.63723,0.362318,1,10
4505661211672576,0.0237012,-0.00984252,-0.444814,-0.0197282,0.466756,1.50539,1,13
4505729931149312,0.0237012,-0.00984252,-0.444814,0.0830792,0.619243,0.982827,1,12
4505867370102784,0.0237012,-0.00984252,-0.444814,0.986268,0.292058,19.1878,1,13
4505936089579520,0.0237012,-0.00984252,-0.444814,-0.742459,0.0955849,9.98278,1,13
4506004809056256,0.0237012,-0.00984252,-0.444814,0.600657,-0.0696901,7.32465,-1,10
4506073528532992,0.0237012,-0.00984252,-0.444814,0.307415,-0.185437,-0.126608,1,12
4506142248009728,0.0237012,-0.00984252,-0.444814,-0.126557,-0.866636,-7.39612,-1,15
4506279686963200,0.0237012,-0.00984252,-0.444814,1.93659,-0.674935,-9.65912,-1,12
