particle_id,vx,vy,vz,px,py,pz,q,nhits
4503668346847232,0.0292772,0.00619567,1.39991,7.70344,-54.1986,204.583,-1,14
4503874505277440,0.0292772,0.00619567,1.39991,-0.131554,0.0106704,-1.53313,-1,0
4503943224754176,0.0292772,0.00619567,1.39991,0.745678,0.304383,-8.82059,-1,10
4504218102661120,0.0292772,0.00619567,1.39991,-0.380331,0.0295808,-7.13444,-1,17
4504286822137856,0.0292772,0.00619567,1.39991,-0.280511,0.0371375,0.172819,-1,12
4504355541614592,0.0292772,0.00619567,1.39991,0.00644868,-0.662414,1.06176,1,5
4504424261091328,0.0292772,0.00619567,1.39991,-0.731731,-1.99841,3.49758,-1,12
4504492980568064,0.0292772,0.00619567,1.39991,-0.32276,-0.373434,0.479941,1,13
4504561700044800,0.0292772,0.00619567,1.39991,-0.0946496,0.0654954,0.00271895,-1,0
4504630419521536,0.0292772,0.00619567,1.39991,-0.16254,0.00717006,-0.240403,1,2
4504767858475008,0.0292772,0.00619567,1.39991,-0.828535,-0.691613,-5.48104,1,14
4504905297428480,0.0292772,0.00619567,1.39991,-0.18323,-0.369101,-2.73117,1,13
4504974016905216,0.0292772,0.00619567,1.39991,26.5881,23.7548,30.1748,1,13
4505042736381952,0.0292772,0.00619567,1.39991,1.63192,2.39271,2.3954,-1,12
4505111455858688,0.0292772,0.00619567,1.39991,8.27041,7.10743,9.0918,1,10
4505180175335424,0.0292772,0.00619567,1.39991,3.48464,4.61869,2.7446,-1,10
4505248894812160,0.0292772,0.00619567,1.39991,4.18327,5.97479,2.36206,1,11
4505455053242368,0.0292772,0.00619567,1.39991,-0.0232804,1.08012,-0.0431263,-1,13
4505523772719104,0.0292772,0.00619567,1.39991,-0.15622,2.96407,-0.789702,-1,10
4505592492195840,0.0292772,0.00619567,1.39991,0.819157,5.77787,-1.73289,1,11
4505661211672576,0.0292772,0.00619567,1.39991,0.68426,3.70826,-0.153056,-1,12
4506004809056256,0.0292772,0.00619567,1.39991,0.194676,0.576786,7.58291,-1,13
4506073528532992,0.0292772,0.00619567,1.39991,0.522745,-0.0123424,12.9676,1,13
4506210967486464,0.0292772,0.00619567,1.39991,0.51971,-0.0395202,2.53522,1,5
4506279686963200,0.0292772,0.00619567,1.39991,0.0716863,0.52526,2.75275,-1,2
4506348406439936,0.0292772,0.00619567,1.39991,1.09222,0.0899202,4.22773,-1,14
4506417125916672,0.0292772,0.00619567,1.39991,0.411361,0.0436536,1.62807,1,6
4506554564870144,0.0292772,0.00619567,1.39991,-2.23028,0.309781,-15.6032,1,8
4506623284346880,0.0292772,0.00619567,1.39991,-1.11475,0.50253,-7.60466,-1,15
4506692003823616,0.0292772,0.00619567,1.39991,-3.02179,1.269,-16.0909,1,12
4506898162253824,0.0292772,0.00619567,1.39991,0.428278,0.709513,-0.507113,-1,13
4506966881730560,0.0292772,0.00619567,1.39991,-0.65715,-0.264125,1.22719,1,11
4507035601207296,0.0292772,0.00619567,1.39991,0.164915,0.47275,0.694935,1,13
4507173040160768,0.0292772,0.00619567,1.39991,0.253383,-0.524179,7.57583,-1,10
4507241759637504,0.0292772,0.00619567,1.39991,0.162292,0.0738984,0.140444,1,7
4507310479114240,0.0292772,0.00619567,1.39991,-0.289413,-0.145095,0.25569,1,14
4507379198590976,0.0292772,0.00619567,1.39991,-0.371123,-0.360592,0.66157,1,15
4507447918067712,0.0292772,0.00619567,1.39991,-1.72524,-1.08061,-14.9915,-1,11
4507516637544448,0.0292772,0.00619567,1.39991,-0.447198,-0.718511,-8.47238,-1,9
4507585357021184,0.0292772,0.00619567,1.39991,-0.662822,-0.315797,-5.15536,1,12
4507654076497920,0.0292772,0.00619567,1.39991,-0.794257,-0.510002,-8.54174,-1,11
4507722795974656,0.0292772,0.00619567,1.39991,-1.15259,-0.39308,-10.809,1,15
4507791515451392,0.0292772,0.00619567,1.39991,-1.55734,-0.604887,-18.5611,1,2
4507860234928128,0.0292772,0.00619567,1.39991,-0.151095,-0.097202,-0.023366,-1,8
4507928954404864,0.0292772,0.00619567,1.39991,0.0881063,0.166705,-0.297688,1,10
4507997673881600,0.0292772,0.00619567,1.39991,0.418892,0.0965267,0.154162,-1,8
4508066393358336,0.0292772,0.00619567,1.39991,0.0688213,0.331024,1.48244,1,11
4508135112835072,0.0292772,0.00619567,1.39991,-0.562104,-0.448832,1.7433,-1,7
4508203832311808,0.0292772,0.00619567,1.39991,0.147842,0.782556,3.10612,1,11
4508272551788544,0.0292772,0.00619567,1.39991,-0.258723,-0.21874,0.0645309,-1,13
4508684868648960,0.0292772,0.00619567,1.39991,0.596331,-0.253415,-6.45221,-1,11
4508753588125696,0.0292772,0.00619567,1.39991,0.202869,-0.240819,-1.35456,1,11
4508891027079168,0.0292772,0.00619567,1.39991,0.689749,-1.27137,-6.72085,1,13
4508959746555904,0.0292772,0.00619567,1.39991,0.593236,1.78116,-0.766444,1,10
4509028466032640,0.0292772,0.00619567,1.39991,-0.583858,-0.107123,7.68331,-1,9
4509715660800000,0.0292772,0.00619567,1.39991,0.0843459,-0.798159,0.458232,-1,10
4509784380276736,0.0292772,0.00619567,1.39991,-0.082841,-1.01582,1.39724,1,13
4509853099753472,0.0292772,0.00619567,1.39991,-0.845033,-1.19842,2.58538,1,10
4509921819230208,0.0292772,0.00619567,1.39991,-0.739879,-2.06686,4.73837,-1,3
4509990538706944,0.0292772,0.00619567,1.39991,0.414324,0.453618,0.123554,1,14
4510059258183680,0.0292772,0.00619567,1.39991,2.98101,20.2049,-4.92215,1,14
4510196697137152,0.0292772,0.00619567,1.39991,1.71711,-0.300761,5.14856,1,12
4510265416613888,0.0292772,0.00619567,1.39991,0.369184,0.153503,2.47229,1,16
4510334136090624,0.0292772,0.00619567,1.39991,0.11146,-0.541328,1.91693,-1,2
4510402855567360,0.0292772,0.00619567,1.39991,-0.313559,-0.00475109,2.14363,-1,11
4510540294520832,0.0292772,0.00619567,1.39991,-0.893109,0.170945,5.05094,-1,11
4510609013997568,0.0292772,0.00619567,1.39991,-2.64096,0.821759,13.4244,1,12
4510677733474304,0.0292772,0.00619567,1.39991,-2.32697,0.192457,17.6242,-1,1
4510815172427776,0.0292772,0.00619567,1.39991,-2.10723,-0.040022,10.6598,1,15
4510883891904512,0.0292772,0.00619567,1.39991,-1.03045,0.701678,-3.42837,-1,13
4510952611381248,0.0292772,0.00619567,1.39991,-0.649051,0.085592,-5.5466,1,14
4511021330857984,0.0292772,0.00619567,1.39991,-2.05953,0.283045,-11.3392,-1,12
4511296208764928,0.0292772,0.00619567,1.39991,-0.69238,0.18929,-16.4365,1,12
4511433647718400,0.0292772,0.00619567,1.39991,-0.0676772,-0.113458,0.180115,1,0
4511502367195136,0.0292772,0.00619567,1.39991,-0.191203,-0.171888,-0.864658,-1,10
4511571086671872,0.0292772,0.00619567,1.39991,0.070712,0.50523,0.850166,-1,9
4511914684055552,0.0292772,0.00619567,1.39991,0.87467,-0.218316,0.171886,-1,14
4512052123009024,0.0292772,0.00619567,1.39991,0.149051,-0.413007,-0.29,-1,7
4512258281439232,0.0292772,0.00619567,1.39991,-4.06122,-1.89218,-38.7776,1,13
4512327000915968,0.0292772,0.00619567,1.39991,-1.13451,0.138873,-6.69207,-1,13
4512395720392704,0.0292772,0.00619567,1.39991,-0.399701,-0.304966,-5.12601,1,14
4512464439869440,0.0292772,0.00619567,1.39991,-0.847439,-0.0193637,-2.46218,-1,11
4512533159346176,0.0292772,0.00619567,1.39991,0.0477503,0.222374,-0.15661,-1,9
4512601878822912,0.0292772,0.00619567,1.39991,-0.819354,-0.646584,-0.121374,1,11
4512670598299648,0.0292772,0.00619567,1.39991,0.74485,0.148815,8.23869,1,14
4512876756729856,0.0292772,0.00619567,1.39991,0.242913,0.297638,2.55901,1,13
4513426512543744,0.0292772,0.00619567,1.39991,0.736741,-0.836084,-3.92826,1,10
4513495232020480,0.0292772,0.00619567,1.39991,-0.0522911,-0.836444,-7.29599,-1,1
4513563951497216,0.0292772,0.00619567,1.39991,1.25231,0.282178,-2.11074,1,4
4513632670973952,0.0292772,0.00619567,1.39991,0.310972,0.0974328,-1.50115,-1,10
4513770109927424,0.0292772,0.00619567,1.39991,2.23478,0.29043,-2.10156,-1,11
4513838829404160,0.0292772,0.00619567,1.39991,0.179981,0.106012,-0.321045,1,3
4513907548880896,0.0292772,0.00619567,1.39991,0.162751,0.0952245,0.0866946,-1,10
4513976268357632,0.0292772,0.00619567,1.39991,0.0139451,0.481996,4.64479,1,12
4504355558395905,-28.4555,-253.801,412.59,-0.0933424,-0.123846,0.00913604,-1,2
4504355558400002,-28.4555,-253.801,412.59,0.237404,-0.00396242,-0.341791,1,1
4504630453088258,-127.214,-116.348,-251.693,-0.0934114,-0.0444696,0.0846847,1,0
4504630436302849,-71.6514,12.9332,-107.108,0.0104404,0.132979,0.0224172,1,1
4504630436306946,-71.6514,12.9332,-107.108,-0.073174,-0.276904,-0.292342,1,2
4506279703744513,8.30165,109.193,570.569,0.106206,-0.0100146,0.0559804,1,1
4506417142697985,298.037,-32.6657,1182.66,0.037931,-0.182133,-0.0468964,-1,1
4506417142702082,298.037,-32.6657,1182.66,0.0409822,-0.131855,0.157068,1,1
4506417142706178,298.037,-32.6657,1182.66,0.110687,0.023886,-0.0586171,1,0
4506554581651457,-255.92,44.6332,-1798.5,-0.312703,-0.0102229,0.0741857,1,0
4506554581655554,-255.92,44.6332,-1798.5,0.0547493,0.154249,0.0025372,1,0
4507035617988609,808.172,572.216,1500,0.177225,0.0779612,-0.289197,-1,0
4507791532232705,-50.8153,-19.1767,-602,-0.131495,-0.22396,0.0627674,1,8
4507791532236802,-50.8153,-19.1767,-602,-0.0634683,0.219129,-0.0192041,1,5
4507791532240898,-50.8153,-19.1767,-602,0.110889,0.128903,-0.137163,1,6
4508135129616385,-247.65,-261.377,871.921,0.0917566,-0.0510756,-0.112734,1,0
4509921852788737,-31.801,-15.8033,135.389,0.206354,0.148916,-0.115136,-1,4
4509921852796930,303.271,391.038,-763.439,-0.193547,0.115397,0.135618,1,3
4509921852801026,303.271,391.038,-763.439,-0.108737,-0.279964,-0.207937,-1,3
4509921836011521,-11.7774,-33.5013,78.0722,-0.137393,0.131735,0.407605,-1,1
4509921836015618,-11.7774,-33.5013,78.0722,0.169062,-0.0385945,-0.218235,-1,2
4510334152871937,17.426,-70.7852,254.507,0.0606198,0.159616,0.0280409,1,5
4510334152876034,17.426,-70.7852,254.507,-0.225309,-0.19698,0.0884514,1,9
4510334152880130,17.426,-70.7852,254.507,0.0867595,-0.0647226,-0.239609,1,1
4510334152884226,17.426,-70.7852,254.507,0.0793644,0.0809932,0.0444202,-1,0
4510677750255617,-75.1527,5.49534,570.569,0.154552,-0.00918897,-0.00230875,-1,2
4510677750259714,-75.1527,5.49534,570.569,0.134501,0.127369,0.175293,1,8
4512052139790337,133.545,-224.27,-172.035,-0.0998172,0.113781,0.110375,1,0
4512052139794434,133.545,-224.27,-172.035,-0.198342,-0.0462018,-0.0651321,1,1
4513495248801793,-1.59123,-31.3996,-272.395,-0.295274,0.0752389,0.0319924,1,8
4513495248805890,-1.59123,-31.3996,-272.395,0.224711,-0.0703096,0.110931,1,12
4513838846185473,107.63,41.6756,-175.796,-0.166341,-0.127845,0.159605,1,7
4513838846189570,107.63,41.6756,-175.796,-0.0535994,0.1986,0.146551,1,9
4514526024171520,0.179554,-1.13272,2.36549,-0.44139,0.0280814,0.816236,-1,12
4514732182601728,0.0292772,0.00619567,1.39991,-0.160221,-0.424027,0.85534,1,12
4514800902078464,0.0292772,0.00619567,1.39991,-0.475247,-1.44633,2.504,-1,6
4514800935649282,-114.729,-489.111,583.518,0.127101,-0.0128203,0.224847,1,1
4514800935653378,-114.729,-489.111,583.518,0.0879373,0.119515,-0.145698,1,1
4514800918859777,-87.376,-344.163,586.216,0.150625,0.322556,0.063514,-1,1
4514800918863874,-87.376,-344.163,586.216,0.0224897,-0.191295,0.0938955,1,9
4514800918867970,-87.376,-344.163,586.216,0.0131158,-0.170329,-0.00510342,1,2
4515556816322560,0.0292772,0.00619567,1.39991,0.967424,1.05799,0.681773,1,13
4515625535799296,0.0292772,0.00619567,1.39991,0.286668,0.142134,-0.0184785,-1,10
4515694255276032,0.0292772,0.00619567,1.39991,0.303909,0.373749,0.0217383,1,12
