hit_id,x,y,z,volume_id,layer_id,module_id
1,-93.0964,-14.9754,-1502.5,7,2,1
2,-70.926,-3.45043,-1502.5,7,2,1
3,-83.439,-4.03398,-1502.5,7,2,1
4,-79.1199,-3.29283,-1502.5,7,2,1
5,-81.5839,-13.5678,-1502.5,7,2,1
6,-68.9043,0.971828,-1502.5,7,2,1
7,-84.2956,-11.3738,-1502.5,7,2,1
8,-63.1826,-7.20446,-1502.5,7,2,1
9,-75.8456,-1.88157,-1502.5,7,2,1
10,-61.5929,-4.01992,-1502.5,7,2,1
11,-98.0284,-3.92833,-1502.5,7,2,1
12,-66.1118,-13.0022,-1502.5,7,2,1
13,-66.6324,-5.6704,-1502.5,7,2,1
14,-88.6476,-10.5628,-1502.5,7,2,1
15,-164.381,-8.12537,-1502,7,2,2
16,-122.469,-0.932028,-1502,7,2,2
17,-112.082,-1.15256,-1502,7,2,2
18,-167.642,-0.51784,-1502,7,2,2
19,-116.797,2.18322,-1502,7,2,2
20,-130.828,1.1341,-1502,7,2,2
21,-150.689,-10.1452,-1502,7,2,2
22,-112.116,0.113587,-1502,7,2,2
23,-132.91,-15.9906,-1498,7,2,3
24,-121.179,-20.6648,-1498,7,2,3
25,-75.5899,-16.1164,-1498,7,2,4
26,-78.067,-22.7273,-1498,7,2,4
27,-65.9056,-12.9173,-1498,7,2,4
28,-62.9872,-7.2288,-1498,7,2,4
29,-79.7982,-15.2756,-1498,7,2,4
30,-76.3554,-21.9051,-1498,7,2,4
31,-92.8438,-14.9109,-1498,7,2,4
32,-81.3276,-13.4831,-1498,7,2,4
33,-93.4207,-24.6651,-1498,7,2,4
34,-89.3864,-22.5653,-1498,7,2,4
35,-66.502,-9.78,-1498,7,2,4
36,-57.3611,-22.2299,-1498,7,2,4
37,-37.5949,-9.48274,-1498,7,2,4
38,-59.8987,-16.72,-1498,7,2,4
39,-90.8118,-26.507,-1498,7,2,4
40,-73.5116,-17.3657,-1498,7,2,4
41,-98.1503,-21.4813,-1498,7,2,4
42,-68.5387,-25.0677,-1498,7,2,4
43,-71.7534,-25.171,-1498,7,2,4
44,-98.8087,-23.799,-1498,7,2,4
45,-148.959,-42.2515,-1502,7,2,5
46,-162.158,-37.1375,-1502,7,2,5
47,-105.698,-33.2068,-1502,7,2,5
48,-121.518,-20.7478,-1502,7,2,5
49,-68.7268,-25.1392,-1502,7,2,6
50,-55.7874,-22.8643,-1502,7,2,6
51,-57.4938,-22.2723,-1502,7,2,6
52,-60.088,-16.7443,-1502,7,2,6
53,-53.0609,-24.008,-1502,7,2,6
54,-74.7819,-36.0359,-1502,7,2,6
55,-50.8135,-27.082,-1502,7,2,6
56,-95.1673,-34.3594,-1502,7,2,6
57,-59.6437,-23.1087,-1502,7,2,6
58,-76.0532,-39.7555,-1502,7,2,6
59,-56.1361,-29.882,-1502,7,2,6
60,-54.3254,-28.1578,-1502,7,2,6
61,-105.38,-33.1313,-1498,7,2,7
62,-108.175,-36.7576,-1498,7,2,7
63,-148.606,-42.0296,-1498,7,2,7
64,-101.654,-34.6775,-1498,7,2,7
65,-143.521,-53.5087,-1498,7,2,7
66,-158.228,-54.0327,-1498,7,2,7
67,-135.763,-52.9124,-1498,7,2,7
68,-104.481,-38.6307,-1498,7,2,7
69,-143.786,-56.3396,-1498,7,2,7
70,-161.714,-55.4929,-1498,7,2,7
71,-129.357,-45.1226,-1498,7,2,7
72,-136.135,-52.9769,-1502,7,2,8
73,-144.163,-56.5213,-1502,7,2,8
74,-135.871,-56.0304,-1502,7,2,8
75,-138.532,-69.831,-1502,7,2,8
76,-104.784,-38.7512,-1502,7,2,8
77,-46.9663,-37.9721,-1497.5,7,2,9
78,-71.6358,-41.8753,-1497.5,7,2,9
79,-75.8213,-39.6316,-1497.5,7,2,9
80,-54.1717,-28.0654,-1497.5,7,2,9
81,-74.4651,-43.9023,-1497.5,7,2,9
82,-55.8294,-37.5255,-1497.5,7,2,9
83,-45.2924,-33.2968,-1497.5,7,2,9
84,-60.9768,-37.6305,-1497.5,7,2,9
85,-55.9728,-29.7555,-1497.5,7,2,9
86,-83.8144,-57.9587,-1497.5,7,2,9
87,-65.0741,-41.3142,-1497.5,7,2,9
88,-70.8797,-45.6929,-1497.5,7,2,9
89,-56.077,-43.3655,-1497.5,7,2,9
90,-52.8791,-23.9307,-1497.5,7,2,9
91,-51.7913,-41.2083,-1497.5,7,2,9
92,-62.684,-43.7785,-1497.5,7,2,9
93,-50.6538,-27.0238,-1497.5,7,2,9
94,-75.4399,-40.5121,-1497.5,7,2,9
95,-81.1779,-52.5313,-1497.5,7,2,9
96,-73.1632,-41.4539,-1497.5,7,2,9
97,-74.5306,-35.9673,-1497.5,7,2,9
98,-93.6179,-57.2672,-1498,7,2,10
99,-145.492,-87.4772,-1498,7,2,10
100,-138.153,-69.7683,-1498,7,2,10
101,-130.229,-72.108,-1498,7,2,10
102,-139.985,-81.9996,-1498,7,2,10
103,-115.586,-67.5572,-1498,7,2,10
104,-110.658,-67.6743,-1498,7,2,10
105,-114.793,-84.7868,-1502,7,2,11
106,-130.135,-86.8115,-1502,7,2,11
107,-93.8563,-57.4143,-1502,7,2,11
108,-82.6297,-64.5666,-1502,7,2,11
109,-124.166,-86.7225,-1502,7,2,11
110,-110.974,-67.8068,-1502,7,2,11
111,-120.553,-80.6713,-1502,7,2,11
112,-124.188,-94.6536,-1502,7,2,11
113,-130.325,-88.3354,-1502,7,2,11
114,-49.9585,-47.7646,-1502.5,7,2,12
115,-61.914,-56.3317,-1502.5,7,2,12
116,-48.4192,-50.1979,-1502.5,7,2,12
117,-53.9158,-51.0129,-1502.5,7,2,12
118,-45.4447,-33.3887,-1502.5,7,2,12
119,-79.9178,-59.5438,-1502.5,7,2,12
120,-72.372,-61.4499,-1502.5,7,2,12
121,-43.0581,-47.789,-1502.5,7,2,12
122,-56.2718,-43.4907,-1502.5,7,2,12
123,-38.2643,-40.6699,-1502.5,7,2,12
124,-39.6061,-42.7365,-1502.5,7,2,12
125,-50.3957,-46.5598,-1502.5,7,2,12
126,-45.7366,-36.7852,-1502.5,7,2,12
127,-51.9423,-41.3711,-1502.5,7,2,12
128,-63.4264,-64.1988,-1502.5,7,2,12
129,-38.654,-37.0699,-1502.5,7,2,12
130,-37.0699,-40.8217,-1502.5,7,2,12
131,-56.0275,-37.6272,-1502.5,7,2,12
132,-62.8902,-43.8831,-1502.5,7,2,12
133,-130.2,-101.715,-1498,7,2,13
134,-114.488,-84.5737,-1498,7,2,13
135,-93.3934,-82.3298,-1498,7,2,13
136,-85.9227,-77.036,-1498,7,2,13
137,-82.4182,-64.3773,-1498,7,2,13
138,-123.813,-94.4768,-1498,7,2,13
139,-92.933,-74.6035,-1498,7,2,13
140,-109.026,-98.5936,-1498,7,2,13
141,-81.8473,-68.3226,-1498,7,2,13
142,-53.7272,-50.8578,-1498,7,2,14
143,-48.2535,-50.0588,-1498,7,2,14
144,-42.9134,-47.6661,-1498,7,2,14
145,-44.1123,-51.3025,-1498,7,2,14
146,-35.6552,-47.7134,-1498,7,2,14
147,-49.7916,-47.6355,-1498,7,2,14
148,-29.2131,-46.7918,-1498,7,2,14
149,-53.5369,-56.7941,-1498,7,2,14
150,-39.4623,-42.6245,-1498,7,2,14
151,-43.3587,-53.4996,-1498,7,2,14
152,-47.2588,-66.0729,-1498,7,2,14
153,-42.9822,-51.7499,-1498,7,2,14
154,-63.2232,-63.9779,-1498,7,2,14
155,-50.7727,-65.2598,-1498,7,2,14
156,-38.1956,-40.5255,-1498,7,2,14
157,-43.3325,-49.1575,-1498,7,2,14
158,-40.4197,-47.1329,-1498,7,2,14
159,-50.2642,-46.4182,-1498,7,2,14
160,-103.305,-101.646,-1502,7,2,15
161,-86.0799,-77.2764,-1502,7,2,15
162,-99.5196,-100.828,-1502,7,2,15
163,-85.4181,-82.9079,-1502,7,2,15
164,-123.56,-115.04,-1502,7,2,15
165,-77.5039,-78.9535,-1502,7,2,15
166,-126.773,-120.303,-1502,7,2,15
167,-90.0699,-89.8224,-1502,7,2,15
168,-91.9968,-94.5777,-1502,7,2,15
169,-93.6276,-82.5613,-1502,7,2,15
170,-115.362,-117.59,-1502,7,2,15
171,-67.6975,-89.3124,-1498,7,2,16
172,-90.4238,-105.097,-1498,7,2,16
173,-90.6216,-111.44,-1498,7,2,16
174,-47.4017,-66.2041,-1502,7,2,17
175,-46.2939,-69.1811,-1502,7,2,17
176,-40.9081,-72.1626,-1502,7,2,17
177,-39.7101,-51.7199,-1502,7,2,17
178,-35.7291,-47.8261,-1502,7,2,17
179,-29.4413,-55.4602,-1502,7,2,17
180,-36.2782,-60.6839,-1502,7,2,17
181,-43.6195,-77.1614,-1502,7,2,17
182,-29.291,-46.8895,-1502,7,2,17
183,-26.6046,-52.3621,-1502,7,2,17
184,-32.5895,-55.6215,-1502,7,2,17
185,-58.8794,-97.7647,-1502,7,2,18
186,-75.6514,-116.852,-1502,7,2,18
187,-61.6252,-98.6764,-1502,7,2,18
188,-75.6891,-108.679,-1502,7,2,18
189,-82.5336,-115.308,-1502,7,2,18
190,-95.5113,-132.484,-1502,7,2,18
191,-67.8656,-89.5606,-1502,7,2,18
192,-88.1068,-146.622,-1498,7,2,19
193,-68.6047,-119.932,-1498,7,2,19
194,-56.4463,-118.243,-1498,7,2,19
195,-70.6471,-138.19,-1498,7,2,19
196,-70.3684,-136.868,-1498,7,2,19
197,-64.8581,-115.466,-1498,7,2,19
198,-76.7582,-129.33,-1498,7,2,19
199,-58.6968,-97.5268,-1498,7,2,19
200,-73.1959,-133.64,-1498,7,2,19
201,-61.4411,-98.44,-1498,7,2,19
202,-82.3119,-142.449,-1498,7,2,19
203,-22.9792,-56.9793,-1497.5,7,2,20
204,-10.1956,-44.8008,-1497.5,7,2,20
205,-29.3425,-55.2959,-1497.5,7,2,20
206,-26.5209,-52.2027,-1497.5,7,2,20
207,-26.0803,-58.7172,-1497.5,7,2,20
208,-23.2586,-73.4632,-1497.5,7,2,20
209,-28.4926,-85.9684,-1497.5,7,2,20
210,-29.7871,-91.8104,-1497.5,7,2,20
211,-22.8521,-61.6374,-1497.5,7,2,20
212,-22.4435,-60.5203,-1497.5,7,2,20
213,-45.8771,-121.913,-1502,7,2,21
214,-49.8239,-109.189,-1502,7,2,21
215,-56.5377,-118.576,-1502,7,2,21
216,-45.3879,-109.664,-1502,7,2,21
217,-70.0351,-149.516,-1502,7,2,21
218,-38.5864,-97.6023,-1502,7,2,21
219,-54.7712,-121.631,-1502,7,2,21
220,-42.4772,-138.456,-1498,7,2,22
221,-38.7639,-110.327,-1498,7,2,22
222,-57.0651,-158.695,-1498,7,2,22
223,-38.4587,-97.3596,-1498,7,2,22
224,-44.27,-122.879,-1498,7,2,22
225,-45.2697,-109.374,-1498,7,2,22
226,-45.7823,-121.57,-1498,7,2,22
227,-10.5828,-66.4627,-1502.5,7,2,23
228,-24.0253,-93.7542,-1502.5,7,2,23
229,-6.35888,-54.8659,-1502.5,7,2,23
230,-16.3287,-67.0501,-1502.5,7,2,23
231,-18.8903,-96.1395,-1502.5,7,2,23
232,-22.9571,-81.8083,-1502.5,7,2,23
233,-21.5244,-82.6945,-1502.5,7,2,23
