hit_id,x,y,z,volume_id,layer_id,module_id
1,-83.7549,-12.0334,-1502.5,7,2,1
2,-59.3218,-10.5723,-1502.5,7,2,1
3,-98.8933,-8.71093,-1502.5,7,2,1
4,-64.8038,-6.68004,-1502.5,7,2,1
5,-73.4387,-10.5859,-1502.5,7,2,1
6,-87.8277,-8.79299,-1502.5,7,2,1
7,-96.4951,-14.0894,-1502.5,7,2,1
8,-52.4985,1.86175,-1502.5,7,2,1
9,-73.4914,0.13922,-1502.5,7,2,1
10,-83.0848,-8.11878,-1502.5,7,2,1
11,-72.3065,-12.4364,-1502.5,7,2,1
12,-110.457,-4.43101,-1502,7,2,2
13,-129.75,-13.6318,-1502,7,2,2
14,-120.165,-6.58165,-1502,7,2,2
15,-161.605,-7.89447,-1502,7,2,2
16,-172.429,-1.03947,-1502,7,2,2
17,-127.591,-20.2972,-1498,7,2,3
18,-129.381,-13.5801,-1498,7,2,3
19,-114.987,-18.8923,-1498,7,2,3
20,-136.467,-24.6653,-1498,7,2,3
21,-113.814,-22.1617,-1498,7,2,3
22,-132.283,-19.9102,-1498,7,2,3
23,-136.823,-25.3712,-1498,7,2,3
24,-123.554,-15.039,-1498,7,2,3
25,-136.231,-19.0286,-1498,7,2,3
26,-91.9983,-17.2276,-1498,7,2,4
27,-54.4277,-13.9668,-1498,7,2,4
28,-69.9805,-18.9862,-1498,7,2,4
29,-57.7339,-19.954,-1498,7,2,4
30,-60.9979,-14.3101,-1498,7,2,4
31,-55.1996,-20.6311,-1498,7,2,4
32,-83.5191,-12.0038,-1498,7,2,4
33,-59.7016,-10.5537,-1498,7,2,4
34,-29.6201,-9.34992,-1498,7,2,4
35,-56.4232,-21.799,-1498,7,2,4
36,-68.5466,-16.688,-1498,7,2,4
37,-94.6701,-21.5199,-1498,7,2,4
38,-72.1007,-12.3992,-1498,7,2,4
39,-71.0809,-16.1652,-1498,7,2,4
40,-78.8674,-18.1888,-1498,7,2,4
41,-99.2916,-22.3209,-1498,7,2,4
42,-71.9505,-17.842,-1498,7,2,4
43,-87.2624,-25.3978,-1498,7,2,4
44,-68.1227,-18.8487,-1498,7,2,4
45,-60.0666,-13.0302,-1498,7,2,4
46,-164.013,-46.203,-1502,7,2,5
47,-115.301,-18.926,-1502,7,2,5
48,-118.8,-30.9978,-1502,7,2,5
49,-156.819,-40.9156,-1502,7,2,5
50,-137.207,-25.3623,-1502,7,2,5
51,-114.128,-22.1942,-1502,7,2,5
52,-105.816,-32.7208,-1502,7,2,5
53,-50.8424,-21.5737,-1502,7,2,6
54,-56.5584,-21.8849,-1502,7,2,6
55,-77.5592,-31.4496,-1502,7,2,6
56,-57.8872,-19.9999,-1502,7,2,6
57,-57.1662,-24.6802,-1502,7,2,6
58,-42.6488,-22.8341,-1502,7,2,6
59,-68.5314,-31.9315,-1502,7,2,6
60,-55.352,-20.6816,-1502,7,2,6
61,-63.4387,-30.8503,-1502,7,2,6
62,-66.6133,-27.8898,-1502,7,2,6
63,-125.477,-50.1577,-1498,7,2,7
64,-163.582,-46.047,-1498,7,2,7
65,-109.059,-44.6474,-1498,7,2,7
66,-118.478,-30.8771,-1498,7,2,7
67,-105.55,-32.6082,-1498,7,2,7
68,-129.453,-47.528,-1498,7,2,7
69,-124.203,-38.122,-1498,7,2,7
70,-118.773,-47.4239,-1498,7,2,7
71,-137.389,-42.7523,-1498,7,2,7
72,-110.508,-36.854,-1498,7,2,7
73,-99.038,-35.699,-1498,7,2,7
74,-119.48,-59.8681,-1502,7,2,8
75,-106.502,-46.5607,-1502,7,2,8
76,-150.268,-67.4156,-1502,7,2,8
77,-138.495,-59.047,-1502,7,2,8
78,-156.64,-69.9013,-1502,7,2,8
79,-124.118,-55.1587,-1502,7,2,8
80,-95.9319,-43.2052,-1502,7,2,8
81,-144.365,-70.1673,-1502,7,2,8
82,-156.335,-72.3353,-1502,7,2,8
83,-99.2966,-35.7818,-1502,7,2,8
84,-158.303,-70.0343,-1502,7,2,8
85,-133.01,-63.6761,-1502,7,2,8
86,-109.361,-44.7622,-1502,7,2,8
87,-50.5911,-38.5377,-1497.5,7,2,9
88,-42.332,-22.7451,-1497.5,7,2,9
89,-44.3208,-21.149,-1497.5,7,2,9
