particle_id,vx,vy,vz,px,py,pz,q,nhits
4504011944230912,-0.00528149,-0.0190833,-2.8625,-1.6868,0.331851,0.161237,1,14
4504080663707648,-0.00528149,-0.0190833,-2.8625,-0.262986,-0.0253132,-0.543621,-1,13
4504149383184384,-0.00528149,-0.0190833,-2.8625,0.294102,-0.104946,-2.20415,1,13
4504836577951744,-0.00528149,-0.0190833,-2.8625,-0.248911,0.424431,7.65988,1,14
4504905297428480,-0.00528149,-0.0190833,-2.8625,-1.06076,0.355253,16.8936,-1,13
4505248894812160,-0.00528149,-0.0190833,-2.8625,0.151722,0.0837797,-0.871518,-1,0
4505317614288896,-0.00528149,-0.0190833,-2.8625,-0.0547622,-0.171572,0.151429,1,12
4505455053242368,-0.00528149,-0.0190833,-2.8625,0.166653,0.0136824,0.0523724,1,10
4505523772719104,-0.00528149,-0.0190833,-2.8625,-0.381347,-0.170316,0.61607,1,11
4505661211672576,-0.00528149,-0.0190833,-2.8625,0.152257,0.00494605,1.23843,-1,1
4505729931149312,-0.00528149,-0.0190833,-2.8625,0.191647,0.133513,-0.0202143,1,3
4505798650626048,-0.00528149,-0.0190833,-2.8625,0.398533,-0.355609,0.332352,-1,12
4505867370102784,-0.00528149,-0.0190833,-2.8625,0.318397,-0.361376,0.135307,1,10
4506004809056256,-0.00528149,-0.0190833,-2.8625,0.319902,-0.299719,0.0423036,-1,14
4506073528532992,-0.00528149,-0.0190833,-2.8625,0.285821,-0.103229,-0.546054,1,11
4506142248009728,-0.00528149,-0.0190833,-2.8625,-0.0558259,0.282049,-4.85133,-1,14
4506485845393408,-0.00528149,-0.0190833,-2.8625,2.29181,1.42488,-72.4323,1,13
4506623284346880,-0.00528149,-0.0190833,-2.8625,-0.0522533,0.336365,-6.47357,1,1
4507447918067712,-0.00528149,-0.0190833,-2.8625,-1.15144,0.599599,-1.74288,-1,10
4507516637544448,-0.00528149,-0.0190833,-2.8625,-9.09866,6.1994,-8.03592,-1,12
4507585357021184,-0.00528149,-0.0190833,-2.8625,-25.3994,17.092,-23.5288,1,12
4507654076497920,-0.00528149,-0.0190833,-2.8625,-40.8133,26.8531,-37.7686,-1,11
4507722795974656,-0.00528149,-0.0190833,-2.8625,0.191239,0.122941,-0.411623,-1,13
4507791515451392,-0.00528149,-0.0190833,-2.8625,-0.115443,0.121819,0.319001,-1,9
4507860234928128,-0.00528149,-0.0190833,-2.8625,-0.169853,0.508212,13.14,1,10
4507997673881600,-0.00528149,-0.0190833,-2.8625,0.369305,-0.79035,1.32594,1,11
4508066393358336,-0.00528149,-0.0190833,-2.8625,0.177975,0.213792,0.429348,-1,12
4508135112835072,-0.00528149,-0.0190833,-2.8625,-0.0481229,-0.648942,4.88081,1,10
4508203832311808,-0.00528149,-0.0190833,-2.8625,-0.0978746,0.252211,6.92221,-1,13
4508684868648960,-0.00528149,-0.0190833,-2.8625,0.419758,0.0586713,0.0948544,1,11
4508822307602432,-0.00528149,-0.0190833,-2.8625,-0.330084,0.610677,0.124962,-1,10
4508891027079168,-0.00528149,-0.0190833,-2.8625,-0.0134774,1.47626,-0.314967,1,12
4508959746555904,-0.00528149,-0.0190833,-2.8625,0.976285,2.25529,11.7923,-1,14
4509303343939584,-0.00528149,-0.0190833,-2.8625,0.0496098,-0.284225,-0.199744,1,15
4509372063416320,-0.00528149,-0.0190833,-2.8625,-0.481582,0.203465,-0.427517,-1,11
4509715660800000,-0.00528149,-0.0190833,-2.8625,-0.0665809,0.239612,-5.87714,-1,10
4509990538706944,-0.00528149,-0.0190833,-2.8625,0.150598,-0.396744,8.57677,1,12
4510059258183680,-0.00528149,-0.0190833,-2.8625,0.0290378,-0.472721,11.9582,1,12
4510196697137152,-0.00528149,-0.0190833,-2.8625,-0.494346,0.238995,-0.550998,-1,8
4510265416613888,-0.00528149,-0.0190833,-2.8625,-0.14667,-0.240966,-0.302872,-1,12
4510334136090624,-0.00528149,-0.0190833,-2.8625,-0.0953633,0.267269,-0.050882,1,10
4510402855567360,-0.00528149,-0.0190833,-2.8625,0.76436,-0.522964,0.409956,1,10
4510471575044096,-0.00528149,-0.0190833,-2.8625,0.0132571,0.193485,0.0916334,-1,10
4510609013997568,-0.00528149,-0.0190833,-2.8625,0.24178,-0.420941,0.298286,-1,11
4510677733474304,-0.00528149,-0.0190833,-2.8625,0.180919,-0.0128703,-0.230617,1,5
4510746452951040,-0.00528149,-0.0190833,-2.8625,-0.164066,0.396335,-1.57097,-1,6
4510815172427776,-0.00528149,-0.0190833,-2.8625,-0.0918376,-0.1523,-0.180155,1,7
4510883891904512,-0.00528149,-0.0190833,-2.8625,-0.226916,0.501607,-8.15742,-1,13
4511158769811456,-0.00528149,-0.0190833,-2.8625,0.782941,0.725466,-27.5342,-1,11
4511227489288192,-0.00528149,-0.0190833,-2.8625,1.54848,1.72445,-62.5516,1,11
4511433647718400,-0.00528149,-0.0190833,-2.8625,-9.75717,1.05242,-11.3076,-1,9
