hit_id,x,y,z,volume_id,layer_id,module_id
1,-55.8396,-10.8897,-1502.5,7,2,1
2,-65.5044,-11.3996,-1502.5,7,2,1
3,-32.6234,5.08106,-1502.5,7,2,1
4,-63.8489,0.220591,-1502.5,7,2,1
5,-63.7196,-2.53219,-1502.5,7,2,1
6,-66.2719,-8.0996,-1502.5,7,2,1
7,-72.5227,-7.53831,-1502.5,7,2,1
8,-95.3012,-3.814,-1502.5,7,2,1
9,-94.5451,-1.28477,-1502.5,7,2,1
10,-68.98,-10.9709,-1502.5,7,2,1
11,-99.8794,-14.1049,-1502.5,7,2,1
12,-77.8833,-11.1199,-1502.5,7,2,1
13,-67.0985,3.12013,-1502.5,7,2,1
14,-98.6969,-6.18774,-1502.5,7,2,1
15,-68.4949,-7.37177,-1502.5,7,2,1
16,-123.819,-13.1574,-1502,7,2,2
17,-134.463,-1.18623,-1502,7,2,2
18,-147.69,-10.457,-1502,7,2,2
19,-147.336,-13.2436,-1502,7,2,2
20,-172.742,-11.8154,-1502,7,2,2
21,-170.139,-11.2446,-1502,7,2,2
22,-104.687,-10.0706,-1502,7,2,2
23,-151.645,-0.47899,-1502,7,2,2
24,-124.986,-19.429,-1498,7,2,3
25,-146.943,-13.2532,-1498,7,2,3
26,-116.048,-21.6151,-1498,7,2,3
27,-114.521,-19.1302,-1498,7,2,3
28,-104.429,-10.0489,-1498,7,2,3
29,-113.493,-17.7752,-1498,7,2,3
30,-106.481,-20.6844,-1498,7,2,3
31,-166.858,-23.8058,-1498,7,2,3
32,-123.479,-13.1607,-1498,7,2,3
33,-77.6287,-11.1039,-1498,7,2,4
34,-92.7295,-22.1338,-1498,7,2,4
35,-66.4505,-18.3444,-1498,7,2,4
36,-66.0565,-8.06851,-1498,7,2,4
37,-74.2656,-17.5982,-1498,7,2,4
38,-92.1809,-24.4189,-1498,7,2,4
39,-73.4434,-23.8284,-1498,7,2,4
40,-68.4654,-9.46959,-1498,7,2,4
41,-55.6904,-10.8762,-1498,7,2,4
42,-68.7403,-10.9753,-1498,7,2,4
43,-84.3243,-22.687,-1498,7,2,4
44,-80.4837,-25.6729,-1498,7,2,4
45,-79.9003,-16.3285,-1498,7,2,4
46,-70.0574,-20.1874,-1498,7,2,4
47,-82.9103,-22.5532,-1498,7,2,4
48,-57.8946,-16.3932,-1498,7,2,4
49,-65.3425,-11.3937,-1498,7,2,4
50,-72.1121,-16.207,-1498,7,2,4
51,-57.1785,-20.0264,-1498,7,2,4
52,-165.815,-46.6342,-1502,7,2,5
53,-116.361,-21.6407,-1502,7,2,5
54,-154.586,-41.3572,-1502,7,2,5
55,-159.34,-36.8343,-1502,7,2,5
56,-158.499,-43.468,-1502,7,2,5
57,-114.964,-19.1144,-1502,7,2,5
58,-120.884,-29.5873,-1502,7,2,5
59,-123.441,-36.4038,-1502,7,2,5
60,-114.827,-19.2253,-1502,7,2,5
61,-122.465,-29.497,-1502,7,2,5
62,-106.788,-20.7248,-1502,7,2,5
63,-112.721,-24.7396,-1502,7,2,5
64,-64.8149,-17.8267,-1502,7,2,6
65,-60.5108,-23.955,-1502,7,2,6
66,-90.3968,-40.7319,-1502,7,2,6
67,-58.6801,-30.6651,-1502,7,2,6
68,-59.7779,-31.5528,-1502,7,2,6
69,-79.5427,-28.9699,-1502,7,2,6
70,-70.2819,-20.209,-1502,7,2,6
71,-57.3046,-20.0833,-1502,7,2,6
72,-58.0778,-16.4528,-1502,7,2,6
73,-84.466,-33.4445,-1502,7,2,6
74,-78.4164,-36.7295,-1502,7,2,6
75,-73.6165,-23.9174,-1502,7,2,6
76,-34.3481,-19.8983,-1502,7,2,6
77,-61.1054,-28.6931,-1502,7,2,6
78,-87.3508,-33.8277,-1502,7,2,6
79,-70.7106,-28.1257,-1502,7,2,6
80,-80.7223,-25.7242,-1502,7,2,6
81,-41.1388,-15.8477,-1502,7,2,6
82,-115.838,-42.0155,-1498,7,2,7
83,-142.697,-52.7578,-1498,7,2,7
84,-123.124,-36.2836,-1498,7,2,7
85,-145.711,-50.762,-1498,7,2,7
86,-155.29,-47.8944,-1498,7,2,7
87,-114.563,-35.6292,-1498,7,2,7
88,-166.045,-52.9898,-1498,7,2,7
89,-116.145,-42.1282,-1502,7,2,8
90,-132.139,-64.5487,-1502,7,2,8
91,-134.742,-65.5306,-1502,7,2,8
92,-152.593,-68.6608,-1502,7,2,8
93,-131.417,-63.2459,-1502,7,2,8
94,-151.487,-73.9046,-1502,7,2,8
95,-104.85,-50.8597,-1502,7,2,8
96,-140.211,-57.6732,-1502,7,2,8
97,-47.4257,-36.5979,-1497.5,7,2,9
98,-82.6886,-49.5868,-1497.5,7,2,9
99,-59.6132,-31.4585,-1497.5,7,2,9
100,-51.3039,-35.2214,-1497.5,7,2,9
101,-48.7167,-38.1514,-1497.5,7,2,9
102,-90.1696,-47.3101,-1497.5,7,2,9
103,-60.8972,-28.6096,-1497.5,7,2,9
104,-52.8871,-37.0712,-1497.5,7,2,9
105,-61.7637,-41.5139,-1497.5,7,2,9
106,-58.4925,-30.5959,-1497.5,7,2,9
107,-62.5459,-44.8667,-1497.5,7,2,9
108,-50.6374,-33.0538,-1497.5,7,2,9
109,-80.7749,-48.0622,-1497.5,7,2,9
110,-90.7381,-54.4612,-1498,7,2,10
111,-100.388,-64.3007,-1498,7,2,10
112,-131.81,-64.346,-1498,7,2,10
113,-111.493,-54.528,-1498,7,2,10
114,-126.116,-67.4705,-1498,7,2,10
115,-104.594,-50.675,-1498,7,2,10
116,-141.777,-72.4158,-1498,7,2,10
117,-89.066,-65.2237,-1502,7,2,11
118,-100.679,-64.4519,-1502,7,2,11
119,-133.404,-84.3841,-1502,7,2,11
120,-116.889,-82.1259,-1502,7,2,11
121,-113.671,-82.3213,-1502,7,2,11
122,-90.9764,-54.593,-1502,7,2,11
123,-111.44,-82.308,-1502,7,2,11
124,-87.9762,-66.1742,-1502,7,2,11
125,-96.8846,-70.0948,-1502,7,2,11
126,-52.7971,-44.008,-1502.5,7,2,12
127,-51.6846,-52.0662,-1502.5,7,2,12
128,-62.7438,-45.0073,-1502.5,7,2,12
129,-51.4842,-35.325,-1502.5,7,2,12
130,-65.6469,-50.1827,-1502.5,7,2,12
131,-71.5571,-62.9238,-1502.5,7,2,12
132,-74.8553,-64.9516,-1502.5,7,2,12
133,-53.0637,-37.2,-1502.5,7,2,12
134,-53.321,-51.6227,-1502.5,7,2,12
135,-55.0644,-53.0459,-1502.5,7,2,12
136,-48.5226,-48.8396,-1502.5,7,2,12
137,-50.2215,-46.9371,-1502.5,7,2,12
138,-53.9156,-47.462,-1502.5,7,2,12
139,-45.7413,-41.2695,-1502.5,7,2,12
140,-41.1733,-37.6969,-1502.5,7,2,12
141,-67.9837,-54.8087,-1502.5,7,2,12
142,-50.6031,-44.2383,-1502.5,7,2,12
143,-42.1291,-40.8146,-1502.5,7,2,12
144,-48.8761,-38.292,-1502.5,7,2,12
145,-32.3415,-30.0223,-1502.5,7,2,12
146,-41.7443,-40.0256,-1502.5,7,2,12
147,-72.1735,-55.231,-1502.5,7,2,12
148,-47.6064,-36.7473,-1502.5,7,2,12
149,-73.0683,-60.0719,-1502.5,7,2,12
150,-50.8417,-33.1324,-1502.5,7,2,12
151,-48.6137,-49.7722,-1502.5,7,2,12
152,-40.2498,-37.5657,-1502.5,7,2,12
153,-87.7617,-65.9548,-1498,7,2,13
154,-129.828,-113.884,-1498,7,2,13
155,-96.6383,-69.8813,-1498,7,2,13
156,-84.8888,-80.5969,-1498,7,2,13
157,-113.223,-104.385,-1498,7,2,13
158,-91.8915,-74.6485,-1498,7,2,13
159,-105.466,-97.4237,-1498,7,2,13
160,-84.4492,-72.4329,-1498,7,2,13
161,-88.8191,-65.0781,-1498,7,2,13
162,-111.222,-81.9915,-1498,7,2,13
163,-87.0376,-63.4096,-1498,7,2,13
164,-61.9115,-69.448,-1498,7,2,14
165,-54.8828,-52.9037,-1498,7,2,14
166,-41.9672,-40.707,-1498,7,2,14
167,-41.0195,-37.5958,-1498,7,2,14
168,-32.2014,-29.8886,-1498,7,2,14
169,-64.9224,-70.6637,-1498,7,2,14
170,-48.6016,-68.1069,-1498,7,2,14
171,-26.6258,-33.9849,-1498,7,2,14
172,-36.6427,-51.0254,-1498,7,2,14
173,-46.9674,-67.5794,-1498,7,2,14
174,-45.6217,-41.1365,-1498,7,2,14
175,-41.6093,-39.9031,-1498,7,2,14
176,-40.3364,-48.96,-1498,7,2,14
177,-48.468,-49.6273,-1498,7,2,14
178,-48.3878,-48.6865,-1498,7,2,14
179,-53.136,-51.4743,-1498,7,2,14
180,-51.1015,-60.3326,-1498,7,2,14
181,-51.5344,-51.9088,-1498,7,2,14
182,-40.1629,-37.4397,-1498,7,2,14
183,-42.4007,-54.6876,-1498,7,2,14
184,-59.6023,-63.7417,-1498,7,2,14
185,-50.0696,-46.8063,-1498,7,2,14
186,-56.9675,-78.4195,-1498,7,2,14
187,-103.886,-102.437,-1502,7,2,15
188,-78.1672,-80.7481,-1502,7,2,15
189,-113.552,-104.607,-1502,7,2,15
190,-105.79,-97.6491,-1502,7,2,15
191,-77.904,-85.364,-1502,7,2,15
192,-93.7781,-92.1164,-1502,7,2,15
193,-85.0848,-80.8068,-1502,7,2,15
194,-99.3234,-109.895,-1502,7,2,15
195,-70.6097,-96.1066,-1498,7,2,16
196,-66.3744,-90.8498,-1498,7,2,16
197,-103.046,-121.706,-1498,7,2,16
198,-92.4994,-111.197,-1498,7,2,16
199,-79.5029,-105.173,-1498,7,2,16
200,-91.7962,-105.185,-1498,7,2,16
201,-77.7084,-85.167,-1498,7,2,16
202,-82.6508,-98.5543,-1498,7,2,16
203,-78.0641,-94.596,-1498,7,2,16
204,-103.136,-128.623,-1498,7,2,16
205,-109.536,-125.794,-1498,7,2,16
206,-67.593,-84.7255,-1498,7,2,16
207,-47.1236,-67.76,-1502,7,2,17
208,-38.8675,-65.1006,-1502,7,2,17
209,-31.2902,-55.0323,-1502,7,2,17
210,-28.5398,-56.19,-1502,7,2,17
211,-36.7252,-51.174,-1502,7,2,17
212,-26.01,-56.7507,-1502,7,2,17
213,-44.3933,-80.9122,-1502,7,2,17
214,-26.704,-34.1511,-1502,7,2,17
215,-23.9504,-49.3706,-1502,7,2,17
216,-33.2706,-60.1778,-1502,7,2,17
217,-39.7379,-63.8416,-1502,7,2,17
218,-55.6792,-81.9127,-1502,7,2,17
219,-48.7375,-68.2883,-1502,7,2,17
220,-45.2214,-86.4741,-1502,7,2,17
