particle_id,vx,vy,vz,px,py,pz,q,nhits
4503668346847232,0.0103933,0.0111324,1.31591,-68.0567,78.6023,104.878,-1,12
4503805785800704,0.0103933,0.0111324,1.31591,-0.01383,-0.124422,-2.38683,1,0
4503874505277440,0.0103933,0.0111324,1.31591,0.563905,-0.181531,-1.63156,-1,12
4503943224754176,0.0103933,0.0111324,1.31591,-0.22166,-0.847908,-0.786341,1,10
4504011944230912,0.0103933,0.0111324,1.31591,-1.43799,-4.00897,-102.365,1,12
4504149383184384,0.0103933,0.0111324,1.31591,-0.044826,-1.04145,7.64028,1,13
4504218102661120,0.0103933,0.0111324,1.31591,-0.151173,-0.305714,-5.24218,-1,11
4504286822137856,0.0103933,0.0111324,1.31591,-0.325408,0.511272,-2.05644,1,9
4504424261091328,0.0103933,0.0111324,1.31591,-1.06334,-0.365563,14.8749,-1,12
4504492980568064,0.0103933,0.0111324,1.31591,-2.06528,-1.04435,37.246,-1,13
4504561700044800,0.0103933,0.0111324,1.31591,-0.142144,0.0327863,1.00124,-1,0
4504630419521536,0.0103933,0.0111324,1.31591,0.0488784,-0.427355,6.191,-1,13
4504699138998272,0.0103933,0.0111324,1.31591,-0.00537709,0.161933,0.942029,1,11
4504767858475008,0.0103933,0.0111324,1.31591,0.389112,0.336225,2.89949,-1,12
4504974016905216,0.0103933,0.0111324,1.31591,0.153228,-0.870206,-1.3586,1,4
4505042736381952,0.0103933,0.0111324,1.31591,0.390025,0.263806,6.02456,-1,0
4505317614288896,0.0103933,0.0111324,1.31591,0.557587,-1.74211,41.3592,1,12
4505455053242368,0.0103933,0.0111324,1.31591,-3.57331,-11.665,97.1369,-1,14
4505523772719104,0.0103933,0.0111324,1.31591,-2.01842,-3.20328,22.1841,1,11
4505592492195840,0.0103933,0.0111324,1.31591,-0.796023,-1.60095,11.0191,-1,2
4505661211672576,0.0103933,0.0111324,1.31591,-8.39442,-10.9412,89.5677,1,15
4505729931149312,0.0103933,0.0111324,1.31591,-0.214258,-0.308695,2.44309,1,13
4505798650626048,0.0103933,0.0111324,1.31591,0.12421,0.368204,4.62145,1,11
4505867370102784,0.0103933,0.0111324,1.31591,-0.606445,1.25121,16.0234,-1,15
4506279686963200,0.0103933,0.0111324,1.31591,0.502338,0.686036,-18.3375,1,13
