particle_id,vx,vy,vz,px,py,pz,q,nhits
4503668346847232,0.00808843,-0.0312843,-3.56956,3.90538,-0.310943,1.92695,-1,8
4503737066323968,0.00808843,-0.0312843,-3.56956,15.0034,-1.89604,8.48246,1,12
4503805785800704,0.00808843,-0.0312843,-3.56956,1.71402,-1.19494,3.69947,-1,11
4503874505277440,0.00808843,-0.0312843,-3.56956,-4.9217,-3.89856,14.2986,1,12
4503943224754176,0.00808843,-0.0312843,-3.56956,-0.509508,-0.338599,1.21663,-1,4
4504011944230912,0.00808843,-0.0312843,-3.56956,-0.999719,-1.19629,3.56665,1,4
4504080663707648,0.00808843,-0.0312843,-3.56956,-0.637028,-0.44755,1.68389,-1,12
4504149383184384,0.00808843,-0.0312843,-3.56956,-7.35654,-5.02368,17.8984,1,13
4504286822137856,0.00808843,-0.0312843,-3.56956,0.512517,-0.806947,11.3947,-1,1
4504355541614592,0.00808843,-0.0312843,-3.56956,0.0986736,-0.0223018,0.0507364,-1,0
4504424261091328,0.00808843,-0.0312843,-3.56956,-0.338565,0.579874,0.335786,-1,11
4504561700044800,0.00808843,-0.0312843,-3.56956,-0.119987,-0.0223267,0.858774,1,0
4504630419521536,0.00808843,-0.0312843,-3.56956,-0.0935667,-0.30082,1.8333,-1,12
4504699138998272,0.00808843,-0.0312843,-3.56956,-0.510552,-0.793392,4.0903,1,11
4504767858475008,0.00808843,-0.0312843,-3.56956,1.15055,0.799195,0.152349,1,14
4504836577951744,0.00808843,-0.0312843,-3.56956,1.00109,0.263817,-0.29006,-1,11
4504905297428480,0.00808843,-0.0312843,-3.56956,4.53307,-0.225187,-5.7797,1,11
4504974016905216,0.00808843,-0.0312843,-3.56956,1.6096,0.0216719,-2.5301,-1,10
4505042736381952,0.00808843,-0.0312843,-3.56956,-13.291,-0.791999,1.48265,1,14
4505111455858688,0.00808843,-0.0312843,-3.56956,-0.785655,0.106494,1.74412,1,4
4505180175335424,0.00808843,-0.0312843,-3.56956,5.87317,1.73664,0.621286,-1,11
4505248894812160,0.00808843,-0.0312843,-3.56956,0.649547,0.549369,-0.615794,-1,12
4505317614288896,0.00808843,-0.0312843,-3.56956,0.294109,0.173617,0.0196439,1,12
4505386333765632,0.00808843,-0.0312843,-3.56956,-1.23624,3.5924,-1.0202,-1,10
4505455053242368,0.00808843,-0.0312843,-3.56956,0.197258,-0.361975,-7.67292,1,14
4505936089579520,0.00808843,-0.0312843,-3.56956,-4.80027,0.365094,-37.5553,1,13
4506004809056256,0.00808843,-0.0312843,-3.56956,-5.22733,0.0653862,-41.2139,-1,17
4506073528532992,0.00808843,-0.0312843,-3.56956,0.197546,0.126124,-0.46907,-1,13
4506142248009728,0.00808843,-0.0312843,-3.56956,0.0351575,-0.277122,-0.593598,1,15
4506210967486464,0.00808843,-0.0312843,-3.56956,-0.311216,0.0443629,-0.446422,1,14
4506279686963200,0.00808843,-0.0312843,-3.56956,-0.0053518,-0.277076,-0.29317,-1,12
4506417125916672,0.00808843,-0.0312843,-3.56956,1.83677,1.58442,1.30914,-1,12
4506485845393408,0.00808843,-0.0312843,-3.56956,1.48979,1.8109,1.995,1,11
4506554564870144,0.00808843,-0.0312843,-3.56956,10.5667,12.4925,13.1464,-1,10
4506623284346880,0.00808843,-0.0312843,-3.56956,0.254215,0.359074,0.151289,1,11
4506692003823616,0.00808843,-0.0312843,-3.56956,0.228548,0.0893408,0.135104,-1,9
4506760723300352,0.00808843,-0.0312843,-3.56956,0.410897,0.254846,0.897462,1,15
4506829442777088,0.00808843,-0.0312843,-3.56956,1.82423,1.12121,0.65926,-1,11
4506898162253824,0.00808843,-0.0312843,-3.56956,5.03586,0.754162,1.23746,-1,14
4506966881730560,0.00808843,-0.0312843,-3.56956,0.386999,0.217288,0.0221494,1,12
4507035601207296,0.00808843,-0.0312843,-3.56956,-0.62312,0.60938,1.99891,1,14
4507104320684032,0.00808843,-0.0312843,-3.56956,0.25469,-0.168583,0.522422,-1,12
4507173040160768,0.00808843,-0.0312843,-3.56956,-0.289016,-0.0718493,1.11546,1,15
4507241759637504,0.00808843,-0.0312843,-3.56956,-0.138268,0.123091,0.843918,-1,11
4507310479114240,0.00808843,-0.0312843,-3.56956,0.227485,-0.255944,1.37975,-1,14
4507379198590976,0.00808843,-0.0312843,-3.56956,0.112887,-1.18165,3.42675,1,12
4507447918067712,0.00808843,-0.0312843,-3.56956,-0.501398,-0.685728,3.40916,1,13
4507516637544448,0.00808843,-0.0312843,-3.56956,-0.0819986,-1.38705,5.67819,-1,12
4507585357021184,0.00808843,-0.0312843,-3.56956,0.109711,-0.544373,1.75483,1,11
4507654076497920,0.00808843,-0.0312843,-3.56956,-0.959681,-0.916686,7.16935,-1,7
4507722795974656,0.00808843,-0.0312843,-3.56956,-0.720459,-0.114042,4.71453,-1,7
4507791515451392,0.00808843,-0.0312843,-3.56956,-5.9333,-6.38471,43.8896,1,15
4507860234928128,0.00808843,-0.0312843,-3.56956,-0.954588,-0.553336,7.35973,-1,15
4507928954404864,0.00808843,-0.0312843,-3.56956,-4.36571,-4.29576,32.8243,1,4
4507997673881600,0.00808843,-0.0312843,-3.56956,-0.500193,-0.054624,2.5568,-1,12
4508066393358336,0.00808843,-0.0312843,-3.56956,0.246709,-0.0307083,2.04424,-1,8
4508135112835072,0.00808843,-0.0312843,-3.56956,-0.0490934,-0.687561,14.6998,1,14
4508409990742016,0.00808843,-0.0312843,-3.56956,-1.01257,-1.7253,7.56244,1,13
4508478710218752,0.00808843,-0.0312843,-3.56956,-0.327226,-0.795351,1.73791,-1,13
4508547429695488,0.00808843,-0.0312843,-3.56956,-0.213859,-0.199652,1.02787,1,10
4508616149172224,0.00808843,-0.0312843,-3.56956,-2.34049,-1.78787,5.80188,-1,5
4508753588125696,0.00808843,-0.0312843,-3.56956,0.291759,-0.402028,9.34313,-1,15
4508822307602432,0.00808843,-0.0312843,-3.56956,-0.0629795,-0.544406,3.62006,1,16
4508891027079168,0.00808843,-0.0312843,-3.56956,0.134087,-0.567066,5.88008,1,13
4508959746555904,0.00808843,-0.0312843,-3.56956,0.203316,-0.0951917,3.0888,1,11
4509028466032640,0.00808843,-0.0312843,-3.56956,0.244059,-1.28924,15.1326,-1,10
4509097185509376,0.00808843,-0.0312843,-3.56956,-0.447743,-0.364746,1.93548,1,10
4509303343939584,0.00808843,-0.0312843,-3.56956,0.0308851,-0.141881,0.00750868,-1,0
4509372063416320,0.00808843,-0.0312843,-3.56956,3.85506,-0.369224,-1.14004,-1,11
4509440782893056,0.00808843,-0.0312843,-3.56956,0.208927,0.119043,-0.0846912,1,9
4509509502369792,0.00808843,-0.0312843,-3.56956,2.08837,0.23911,-2.94396,1,12
4509578221846528,0.00808843,-0.0312843,-3.56956,4.6728,-0.411745,-5.68171,-1,11
4509646941323264,0.00808843,-0.0312843,-3.56956,12.1565,-0.314795,-16.2706,1,9
4509715660800000,0.00808843,-0.0312843,-3.56956,13.5054,-1.33627,-17.9726,-1,11
4509784380276736,0.00808843,-0.0312843,-3.56956,-0.260473,0.0926099,-0.0754644,1,13
4509853099753472,0.00808843,-0.0312843,-3.56956,-11.2571,-0.0310638,1.68156,-1,16
4510059258183680,0.00808843,-0.0312843,-3.56956,-1.49649,0.456093,1.30319,-1,11
4510196697137152,0.00808843,-0.0312843,-3.56956,-0.688229,0.234816,0.343358,1,7
4510265416613888,0.00808843,-0.0312843,-3.56956,-0.309895,-0.115347,0.373485,-1,5
4510334136090624,0.00808843,-0.0312843,-3.56956,-0.555298,-0.127899,0.899688,-1,11
4510402855567360,0.00808843,-0.0312843,-3.56956,-0.154028,-0.176674,0.316448,1,12
4510471575044096,0.00808843,-0.0312843,-3.56956,0.493516,0.182854,0.54892,-1,16
