hit_id,x,y,z,volume_id,layer_id,module_id
1,-64.1844,-12.3991,-1502.5,7,2,1
2,-56.119,-3.05543,-1502.5,7,2,1
3,-58.3538,-2.46098,-1502.5,7,2,1
4,-46.1289,0.507334,-1502.5,7,2,1
5,-98.2268,-2.84054,-1502.5,7,2,1
6,-90.3692,-10.1967,-1502.5,7,2,1
7,-65.9142,-9.39173,-1502.5,7,2,1
8,-81.6651,-10.4145,-1502.5,7,2,1
9,-95.9353,-3.66329,-1502.5,7,2,1
10,-62.7622,2.50847,-1502.5,7,2,1
11,-80.5431,-13.8871,-1502.5,7,2,1
12,-111.538,0.474305,-1502,7,2,2
13,-139.478,-4.17103,-1502,7,2,2
14,-120.836,-5.51149,-1502,7,2,2
15,-142.004,-5.13872,-1502,7,2,2
16,-122.703,-2.84487,-1502,7,2,2
17,-128.156,-4.24823,-1502,7,2,2
18,-107.382,-15.2568,-1498,7,2,3
19,-151.862,-28.7849,-1498,7,2,3
20,-109.991,-15.7723,-1498,7,2,3
21,-134.29,-25.9771,-1498,7,2,3
22,-118.722,-21.1803,-1498,7,2,3
23,-130.398,-15.6403,-1498,7,2,3
24,-144.74,-24.6077,-1498,7,2,3
25,-66.5676,-22.4348,-1498,7,2,4
26,-84.9901,-20.5329,-1498,7,2,4
27,-96.9541,-19.5383,-1498,7,2,4
28,-95.6886,-26.9065,-1498,7,2,4
29,-80.2756,-13.8476,-1498,7,2,4
30,-64.0115,-12.3597,-1498,7,2,4
31,-80.6371,-22.6245,-1498,7,2,4
32,-88.8394,-22.434,-1498,7,2,4
33,-85.4432,-20.436,-1498,7,2,4
34,-76.9054,-23.2198,-1498,7,2,4
35,-90.1175,-18.0616,-1498,7,2,4
36,-65.702,-11.5829,-1498,7,2,4
37,-149.041,-42.7846,-1502,7,2,5
38,-134.649,-25.9935,-1502,7,2,5
39,-116.688,-28.9087,-1502,7,2,5
40,-153.32,-28.4032,-1502,7,2,5
41,-119.044,-21.1932,-1502,7,2,5
42,-77.1171,-23.2567,-1502,7,2,6
43,-92.5724,-39.2377,-1502,7,2,6
44,-70.8784,-34.2025,-1502,7,2,6
45,-70.3822,-28.6391,-1502,7,2,6
46,-53.0141,-22.9062,-1502,7,2,6
47,-51.1135,-23.4179,-1502,7,2,6
48,-78.9713,-35.3899,-1502,7,2,6
49,-67.6205,-31.3377,-1502,7,2,6
50,-66.7078,-22.517,-1502,7,2,6
51,-72.6902,-21.5147,-1502,7,2,6
52,-131.668,-42.3115,-1498,7,2,7
53,-99.2458,-35.6632,-1498,7,2,7
54,-163.601,-57.9713,-1498,7,2,7
55,-155.064,-43.8212,-1498,7,2,7
56,-162.24,-57.4623,-1498,7,2,7
57,-146.018,-66.6323,-1502,7,2,8
58,-119.368,-50.6564,-1502,7,2,8
59,-112.131,-54.8399,-1502,7,2,8
60,-99.5215,-35.7718,-1502,7,2,8
61,-153.866,-72.2839,-1502,7,2,8
62,-135.608,-63.2927,-1502,7,2,8
63,-139.023,-56.6023,-1502,7,2,8
64,-148.291,-65.8322,-1502,7,2,8
65,-50.9553,-23.3382,-1497.5,7,2,9
66,-45.2623,-34.0994,-1497.5,7,2,9
67,-85.5086,-48.7347,-1497.5,7,2,9
68,-70.6504,-34.1173,-1497.5,7,2,9
69,-46.3194,-37.9725,-1497.5,7,2,9
70,-52.8218,-22.84,-1497.5,7,2,9
71,-70.7304,-42.9039,-1497.5,7,2,9
72,-57.522,-32.9332,-1497.5,7,2,9
73,-50.152,-26.0125,-1497.5,7,2,9
74,-61.9715,-39.237,-1497.5,7,2,9
75,-70.9472,-41.9225,-1497.5,7,2,9
