particle_id,vx,vy,vz,px,py,pz,q,nhits
4504218102661120,-0.00625184,-0.017768,-7.05046,10.6143,-2.17674,16.7487,-1,12
4504286822137856,-0.00625184,-0.017768,-7.05046,1.49222,-0.481071,1.26421,1,12
4504355541614592,-0.00625184,-0.017768,-7.05046,3.74536,-0.786328,8.00976,-1,7
4504424261091328,-0.00625184,-0.017768,-7.05046,-1.67494,-0.758118,4.63375,1,12
4504492980568064,-0.00625184,-0.017768,-7.05046,-0.285256,-0.556553,1.86171,-1,10
4504561700044800,-0.00625184,-0.017768,-7.05046,-0.235286,-0.443488,13.2432,1,0
4504767858475008,-0.00625184,-0.017768,-7.05046,-1.22721,1.39684,15.3126,-1,14
4504836577951744,-0.00625184,-0.017768,-7.05046,-0.373057,0.119574,4.54286,1,10
4504974016905216,-0.00625184,-0.017768,-7.05046,1.18466,-0.943714,-0.171745,1,12
4505042736381952,-0.00625184,-0.017768,-7.05046,0.404065,0.507474,1.23968,1,12
4505111455858688,-0.00625184,-0.017768,-7.05046,0.0191706,0.558844,0.699129,-1,12
4505180175335424,-0.00625184,-0.017768,-7.05046,0.155513,0.203835,0.166463,-1,12
4505248894812160,-0.00625184,-0.017768,-7.05046,-0.615091,-0.116553,1.9941,1,10
4505317614288896,-0.00625184,-0.017768,-7.05046,0.620323,-0.269813,6.48287,1,14
4505386333765632,-0.00625184,-0.017768,-7.05046,-0.0439158,0.321323,3.59401,1,9
4505455053242368,-0.00625184,-0.017768,-7.05046,1.67485,-0.301023,16.6234,-1,15
4505523772719104,-0.00625184,-0.017768,-7.05046,-0.983601,0.031576,3.03394,-1,7
4505592492195840,-0.00625184,-0.017768,-7.05046,-0.456456,0.479532,0.512868,-1,14
4505661211672576,-0.00625184,-0.017768,-7.05046,-0.621532,-0.155327,0.511183,1,14
4505729931149312,-0.00625184,-0.017768,-7.05046,-1.16587,0.104924,1.0274,-1,11
4505798650626048,-0.00625184,-0.017768,-7.05046,-0.388639,0.156334,0.0355475,-1,13
4505867370102784,-0.00625184,-0.017768,-7.05046,-0.33489,0.0363608,0.572562,-1,12
4505936089579520,-0.00625184,-0.017768,-7.05046,-1.03279,-0.857831,2.69834,1,1
4506004809056256,-0.00625184,-0.017768,-7.05046,0.00762695,-0.983592,2.76831,-1,13
4506073528532992,-0.00625184,-0.017768,-7.05046,-0.250619,-0.776288,1.7983,-1,11
4506142248009728,-0.00625184,-0.017768,-7.05046,0.179288,-1.8734,2.33047,1,11
4506210967486464,-0.00625184,-0.017768,-7.05046,-0.529571,0.134043,1.73407,-1,13
4506279686963200,-0.00625184,-0.017768,-7.05046,-0.0892284,1.35977,1.13213,1,13
4506348406439936,-0.00625184,-0.017768,-7.05046,0.573947,2.12161,3.14628,1,11
4506485845393408,-0.00625184,-0.017768,-7.05046,0.226916,1.59435,1.92457,-1,12
4506554564870144,-0.00625184,-0.017768,-7.05046,0.485909,1.49095,3.20363,-1,12
4506623284346880,-0.00625184,-0.017768,-7.05046,0.247407,0.46324,1.80373,1,2
4506692003823616,-0.00625184,-0.017768,-7.05046,0.381814,0.370056,1.7438,-1,13
4506898162253824,-0.00625184,-0.017768,-7.05046,-2.2792,-1.28143,2.65363,1,7
4506966881730560,-0.00625184,-0.017768,-7.05046,-4.31937,-1.8815,5.35021,-1,10
4507035601207296,-0.00625184,-0.017768,-7.05046,-3.74257,-1.02444,4.5751,1,10
4507104320684032,-0.00625184,-0.017768,-7.05046,-1.43412,-0.0684562,3.95042,-1,14
4507173040160768,-0.00625184,-0.017768,-7.05046,-1.5521,0.969727,5.01615,-1,12
4507310479114240,-0.00625184,-0.017768,-7.05046,0.305728,0.428735,0.329069,1,13
4507379198590976,-0.00625184,-0.017768,-7.05046,0.125008,0.0726217,0.361441,-1,0
4507447918067712,-0.00625184,-0.017768,-7.05046,0.272441,1.37044,-1.21513,1,12
4507516637544448,-0.00625184,-0.017768,-7.05046,0.976582,1.35539,-0.921161,-1,13
4507585357021184,-0.00625184,-0.017768,-7.05046,1.72904,2.37762,-6.2575,1,14
4507654076497920,-0.00625184,-0.017768,-7.05046,0.863218,1.30721,-3.63249,-1,5
4507722795974656,-0.00625184,-0.017768,-7.05046,0.570362,0.821059,-2.30707,1,10
4507791515451392,-0.00625184,-0.017768,-7.05046,0.945462,-0.0263309,-2.72604,-1,15
4507860234928128,-0.00625184,-0.017768,-7.05046,0.245421,-0.487994,-0.463804,1,15
4507928954404864,-0.00625184,-0.017768,-7.05046,1.16016,-0.0394397,-2.23913,-1,13
4507997673881600,-0.00625184,-0.017768,-7.05046,0.104434,0.0209604,-0.72126,1,0
4508066393358336,-0.00625184,-0.017768,-7.05046,1.25489,-0.383874,-2.92474,-1,9
4508135112835072,-0.00625184,-0.017768,-7.05046,-0.848339,-0.755054,-1.65038,1,7
4508203832311808,-0.00625184,-0.017768,-7.05046,-0.872471,0.718614,-0.727541,-1,13
4508272551788544,-0.00625184,-0.017768,-7.05046,-0.67553,0.287212,-3.9713,1,9
4508341271265280,-0.00625184,-0.017768,-7.05046,0.0550003,0.117117,-1.26818,1,0
4508409990742016,-0.00625184,-0.017768,-7.05046,-0.136332,-0.0938972,-1.30915,1,13
4508753588125696,-0.00625184,-0.017768,-7.05046,-1.75143,1.39853,0.262363,-1,14
4509097185509376,-0.00625184,-0.017768,-7.05046,2.81228,0.749598,-46.8682,1,13
4509165904986112,-0.00625184,-0.017768,-7.05046,-0.259091,0.204756,-8.87336,1,12
4509303343939584,-0.00625184,-0.017768,-7.05046,0.413556,0.850887,-23.3039,-1,12
4509440782893056,-0.00625184,-0.017768,-7.05046,-0.968918,1.0525,-29.3537,-1,14
4509509502369792,-0.00625184,-0.017768,-7.05046,-0.746056,0.468878,-13.7592,-1,12
4509578221846528,-0.00625184,-0.017768,-7.05046,0.113607,-0.012361,-1.39577,1,0
4509646941323264,-0.00625184,-0.017768,-7.05046,1.23355,2.91377,-46.6532,-1,11
4509715660800000,-0.00625184,-0.017768,-7.05046,0.212891,1.11603,-6.60352,1,11
4509784380276736,-0.00625184,-0.017768,-7.05046,-0.541914,0.231108,-3.31106,-1,13
4509921819230208,-0.00625184,-0.017768,-7.05046,-0.695704,-0.517124,-2.68044,-1,11
4509990538706944,-0.00625184,-0.017768,-7.05046,0.124351,-1.03063,-9.79438,1,13
4510059258183680,-0.00625184,-0.017768,-7.05046,0.489727,-0.861203,-8.35841,-1,14
4510127977660416,-0.00625184,-0.017768,-7.05046,-0.0887762,-0.5392,-1.08395,1,16
4510196697137152,-0.00625184,-0.017768,-7.05046,0.430137,-0.470486,-2.84941,1,11
4510265416613888,-0.00625184,-0.017768,-7.05046,0.0341595,-0.190848,0.0853818,-1,9
4510334136090624,-0.00625184,-0.017768,-7.05046,-0.0273976,0.350115,0.21286,1,15
4510540294520832,-0.00625184,-0.017768,-7.05046,-0.0924586,0.347808,1.38418,1,13
4510815172427776,-0.00625184,-0.017768,-7.05046,-1.22049,-0.460787,15.2976,1,11
4510883891904512,-0.00625184,-0.017768,-7.05046,-0.729304,-1.29931,20.3628,-1,13
4510952611381248,-0.00625184,-0.017768,-7.05046,-0.680677,-1.129,13.392,1,11
4511021330857984,-0.00625184,-0.017768,-7.05046,-1.01334,-0.760664,18.1836,-1,11
4511090050334720,-0.00625184,-0.017768,-7.05046,-0.268926,-0.411889,13.1415,-1,14
4511158769811456,-0.00625184,-0.017768,-7.05046,-0.598636,-0.398361,17.1857,1,12
4511227489288192,-0.00625184,-0.017768,-7.05046,0.187392,0.631994,15.2814,-1,13
4511296208764928,-0.00625184,-0.017768,-7.05046,-0.400315,0.173276,7.39215,1,16
4511433647718400,-0.00625184,-0.017768,-7.05046,0.579528,0.0151411,1.8038,1,13
4511502367195136,-0.00625184,-0.017768,-7.05046,-0.325503,-0.562876,0.599896,-1,16
4511571086671872,-0.00625184,-0.017768,-7.05046,1.1648,-1.20188,0.183777,-1,6
4511639806148608,-0.00625184,-0.017768,-7.05046,0.173663,-0.0905655,0.118624,1,11
4511708525625344,-0.00625184,-0.017768,-7.05046,-0.164541,0.325869,0.272709,1,13
4511777245102080,-0.00625184,-0.017768,-7.05046,-0.13787,-0.17196,-0.106524,-1,6
4511845964578816,-0.00625184,-0.017768,-7.05046,-0.110288,0.302937,0.108219,1,13
4511914684055552,-0.00625184,-0.017768,-7.05046,0.132706,0.586455,0.133289,1,12
4511983403532288,-0.00625184,-0.017768,-7.05046,0.56025,0.602095,1.176,-1,11
4512052123009024,-0.00625184,-0.017768,-7.05046,-0.189496,-0.354639,3.70705,-1,13
4512120842485760,-0.00625184,-0.017768,-7.05046,0.506623,0.0417132,6.68853,-1,11
4512189561962496,-0.00625184,-0.017768,-7.05046,0.137126,0.21985,1.44488,1,2
4512258281439232,-0.00625184,-0.017768,-7.05046,-0.360188,0.898114,1.30308,1,5
4512327000915968,-0.00625184,-0.017768,-7.05046,-3.68137,-0.812505,3.43503,1,12
4512395720392704,-0.00625184,-0.017768,-7.05046,-1.42169,-0.390171,1.01997,1,14
4512464439869440,-0.00625184,-0.017768,-7.05046,-0.893543,-0.228258,0.530079,1,12
4512533159346176,-0.00625184,-0.017768,-7.05046,-3.69333,-2.06468,2.20348,-1,11
4512601878822912,-0.00625184,-0.017768,-7.05046,-0.126658,-0.311855,0.488042,-1,12
4512670598299648,-0.00625184,-0.017768,-7.05046,-1.21469,-0.748514,2.47504,1,9
4512739317776384,-0.00625184,-0.017768,-7.05046,-1.01901,-1.47588,4.11451,-1,11
4512808037253120,-0.00625184,-0.017768,-7.05046,0.0642704,-0.378285,0.667217,1,11
4512876756729856,-0.00625184,-0.017768,-7.05046,-0.432625,-0.28625,0.744349,1,10
4512945476206592,-0.00625184,-0.017768,-7.05046,-0.316608,0.974215,1.6972,-1,11
4513082915160064,-0.00625184,-0.017768,-7.05046,1.19896,2.50801,4.28244,1,12
4513151634636800,-0.00625184,-0.017768,-7.05046,1.17406,1.3575,3.10664,1,11
4513220354113536,-0.00625184,-0.017768,-7.05046,4.78468,0.96922,9.92832,1,11
4513289073590272,-0.00625184,-0.017768,-7.05046,5.57676,1.26554,12.7069,-1,12
4513357793067008,-0.00625184,-0.017768,-7.05046,-0.102585,1.27125,0.466927,1,13
4513426512543744,-0.00625184,-0.017768,-7.05046,0.941636,1.68667,0.497771,-1,14
