particle_id,vx,vy,vz,px,py,pz,q,nhits
4503668346847232,-0.0381251,0.0371158,-0.812826,-0.45911,-0.188714,1.02408,1,13
4503874505277440,-0.0381251,0.0371158,-0.812826,-0.211224,0.0270493,1.84494,-1,1
4503943224754176,-0.0381251,0.0371158,-0.812826,-1.65254,-4.04773,4.84976,-1,12
4504011944230912,-0.0381251,0.0371158,-0.812826,-2.96477,-7.36082,9.67502,-1,7
4504080663707648,-0.0381251,0.0371158,-0.812826,-0.270572,-1.10851,1.5076,-1,10
4504149383184384,-0.0381251,0.0371158,-0.812826,-0.756132,-0.341213,1.13518,1,15
4504218102661120,-0.0381251,0.0371158,-0.812826,-0.356049,-0.427967,0.327472,-1,11
4504286822137856,-0.0381251,0.0371158,-0.812826,-2.04257,-3.19571,6.91722,1,12
4504355541614592,-0.0381251,0.0371158,-0.812826,-11.53,-18.0132,35.3353,-1,11
4504424261091328,-0.0381251,0.0371158,-0.812826,-10.6619,-16.1261,31.5816,1,10
4504492980568064,-0.0381251,0.0371158,-0.812826,4.08122,1.87516,5.89364,1,13
4504561700044800,-0.0381251,0.0371158,-0.812826,7.42767,4.85028,10.2915,-1,10
4504630419521536,-0.0381251,0.0371158,-0.812826,8.6789,5.39477,10.6446,1,4
4504699138998272,-0.0381251,0.0371158,-0.812826,1.59825,1.12805,2.45807,-1,12
4504767858475008,-0.0381251,0.0371158,-0.812826,0.094615,0.0429241,0.167111,1,0
4504836577951744,-0.0381251,0.0371158,-0.812826,0.0704286,1.31455,2.27385,1,2
4504905297428480,-0.0381251,0.0371158,-0.812826,-0.313234,0.434402,0.141666,-1,10
4504974016905216,-0.0381251,0.0371158,-0.812826,0.829649,0.64548,2.25299,1,3
4505042736381952,-0.0381251,0.0371158,-0.812826,0.221394,0.668282,1.90262,1,6
4505111455858688,-0.0381251,0.0371158,-0.812826,0.788195,0.059331,1.85752,-1,14
4505180175335424,-0.0381251,0.0371158,-0.812826,0.228915,0.728191,2.669,-1,3
4505248894812160,-0.0381251,0.0371158,-0.812826,0.0710735,1.46593,4.79909,1,10
4505317614288896,-0.0381251,0.0371158,-0.812826,14.4967,30.3558,41.689,-1,15
4505386333765632,-0.0381251,0.0371158,-0.812826,1.92997,3.38272,5.48738,1,10
4505455053242368,-0.0381251,0.0371158,-0.812826,3.07121,6.79437,10.4788,-1,14
4505523772719104,-0.0381251,0.0371158,-0.812826,-0.0446714,-1.24691,-10.5402,-1,1
4505592492195840,-0.0381251,0.0371158,-0.812826,-0.0359572,0.136103,0.00483112,1,0
4505661211672576,-0.0381251,0.0371158,-0.812826,-0.294327,0.0186551,1.43839,1,12
4505729931149312,-0.0381251,0.0371158,-0.812826,0.180022,0.0519292,0.357736,1,11
4506004809056256,-0.0381251,0.0371158,-0.812826,-0.153627,-2.46343,0.522056,-1,11
4506073528532992,-0.0381251,0.0371158,-0.812826,0.165604,-0.904718,0.608123,1,12
4506142248009728,-0.0381251,0.0371158,-0.812826,-0.0858856,0.332525,-0.187398,-1,11
4506210967486464,-0.0381251,0.0371158,-0.812826,-0.11128,0.225889,0.0914239,1,10
4506279686963200,-0.0381251,0.0371158,-0.812826,0.196226,-0.506533,0.673322,-1,11
4506348406439936,-0.0381251,0.0371158,-0.812826,0.112488,-0.610869,0.56764,1,16
4506417125916672,-0.0381251,0.0371158,-0.812826,-1.30582,-0.579155,-0.248431,-1,13
4506485845393408,-0.0381251,0.0371158,-0.812826,-1.67834,0.0824479,0.801106,1,12
4506623284346880,-0.0381251,0.0371158,-0.812826,-1.1181,-2.54926,-1.09537,1,12
4506692003823616,-0.0381251,0.0371158,-0.812826,-0.196606,0.716683,0.199643,1,13
4506760723300352,-0.0381251,0.0371158,-0.812826,-0.342959,2.02417,0.129208,-1,10
4506829442777088,-0.0381251,0.0371158,-0.812826,-0.792991,3.6861,-0.928659,-1,9
4506898162253824,-0.0381251,0.0371158,-0.812826,-0.650226,0.3539,-0.168847,1,12
4506966881730560,-0.0381251,0.0371158,-0.812826,0.0682432,0.429026,-0.0568479,-1,12
4507035601207296,-0.0381251,0.0371158,-0.812826,0.148919,-0.496319,-8.1185,1,12
4507241759637504,-0.0381251,0.0371158,-0.812826,-7.2397,-21.4082,29.6688,1,12
4507310479114240,-0.0381251,0.0371158,-0.812826,-0.870791,-4.05035,6.02469,1,9
4507379198590976,-0.0381251,0.0371158,-0.812826,-0.573636,-1.15358,2.14799,-1,10
4507447918067712,-0.0381251,0.0371158,-0.812826,-0.61049,-1.12899,1.72718,1,12
4507516637544448,-0.0381251,0.0371158,-0.812826,-3.75182,-4.02241,9.74117,1,12
4507585357021184,-0.0381251,0.0371158,-0.812826,-0.231641,-0.500045,0.803741,-1,14
4507654076497920,-0.0381251,0.0371158,-0.812826,-22.7565,-35.5706,70.6728,1,5
4507722795974656,-0.0381251,0.0371158,-0.812826,-30.8745,-49.186,96.7341,-1,11
4507860234928128,-0.0381251,0.0371158,-0.812826,2.21553,1.88561,4.38735,-1,13
4507928954404864,-0.0381251,0.0371158,-0.812826,-0.170924,-0.0747864,0.600457,-1,6
4507997673881600,-0.0381251,0.0371158,-0.812826,-0.455438,0.457857,2.27322,-1,12
4508066393358336,-0.0381251,0.0371158,-0.812826,-2.2039,5.96012,18.4345,-1,14
4508135112835072,-0.0381251,0.0371158,-0.812826,0.0127601,0.120218,1.80261,1,0
4508203832311808,-0.0381251,0.0371158,-0.812826,1.02095,0.400278,10.2193,-1,8
4508272551788544,-0.0381251,0.0371158,-0.812826,0.311485,0.208304,3.84081,1,9
4508341271265280,-0.0381251,0.0371158,-0.812826,0.388529,-0.211273,1.23156,1,11
4508478710218752,-0.0381251,0.0371158,-0.812826,0.293314,-0.313605,-5.82332,1,10
4508547429695488,-0.0381251,0.0371158,-0.812826,-0.410523,-0.417141,-6.20374,-1,10
4508616149172224,-0.0381251,0.0371158,-0.812826,0.15481,-0.543133,-1.45906,1,11
4508684868648960,-0.0381251,0.0371158,-0.812826,0.172262,0.164807,0.0316161,-1,9
4508753588125696,-0.0381251,0.0371158,-0.812826,0.176585,0.203104,-0.18032,1,17
4508822307602432,-0.0381251,0.0371158,-0.812826,-0.437145,-0.385314,-0.729134,-1,11
4508891027079168,-0.0381251,0.0371158,-0.812826,0.14563,-0.564408,-0.673695,-1,10
4508959746555904,-0.0381251,0.0371158,-0.812826,-0.278208,-0.413944,1.37823,1,12
4509097185509376,-0.0381251,0.0371158,-0.812826,-0.336644,0.0548349,1.99348,-1,1
4509234624462848,-0.0381251,0.0371158,-0.812826,-0.35847,-1.94543,0.959033,1,5
4509303343939584,-0.0381251,0.0371158,-0.812826,0.0347721,-2.52964,1.62604,1,13
4509372063416320,-0.0381251,0.0371158,-0.812826,-0.17669,-0.24918,0.167427,-1,12
4509715660800000,-0.0381251,0.0371158,-0.812826,-0.203236,-1.53234,-0.581662,-1,12
4509784380276736,-0.0381251,0.0371158,-0.812826,-1.09422,1.83469,-0.110973,1,10
4509853099753472,-0.0381251,0.0371158,-0.812826,-0.613669,1.05231,-0.239885,1,14
4509921819230208,-0.0381251,0.0371158,-0.812826,-2.24776,3.47847,0.4477,-1,14
4509990538706944,-0.0381251,0.0371158,-0.812826,-0.447097,1.07836,-0.525424,1,13
4510059258183680,-0.0381251,0.0371158,-0.812826,-0.529925,0.159682,-0.886685,-1,9
4510127977660416,-0.0381251,0.0371158,-0.812826,-0.222136,0.234625,-2.08181,1,13
4510196697137152,-0.0381251,0.0371158,-0.812826,0.489725,0.00783162,-2.04094,-1,7
4510265416613888,-0.0381251,0.0371158,-0.812826,-0.531923,0.0089026,-5.94338,1,12
4510334136090624,-0.0381251,0.0371158,-0.812826,0.273658,-0.178651,-8.48145,-1,13
4503874522058753,-35.3999,2.80932,306.272,-0.12983,0.171015,-0.341624,1,9
4503874522062850,-35.3999,2.80932,306.272,0.166968,-0.06992,0.0891765,1,7
4504630436302849,170.463,104.606,207.57,-0.0598874,-0.217495,-0.125764,1,6
4504836594733057,5.26886,74.779,128.709,0.230188,-0.358125,0.15358,1,10
4504836594737154,5.26886,74.779,128.709,-0.277027,0.314912,-0.0485599,1,11
4504974033686529,95.9704,70.0049,253.762,0.39143,-0.346912,0.389258,1,8
4504974033690626,95.9704,70.0049,253.762,-0.0813753,0.100708,0.191043,1,0
4504974033694722,95.9704,70.0049,253.762,0.165229,0.534393,0.701038,1,7
4504974033698818,95.9704,70.0049,253.762,0.155449,0.105798,0.39521,1,7
4504974033702914,95.9704,70.0049,253.762,0.150481,0.102854,0.390586,1,6
4505042753163265,65.7574,158.427,463.88,0.0624818,-0.156908,-0.257511,-1,7
4505042753167362,65.7574,158.427,463.88,0.134015,0.193562,0.371958,-1,7
4505042753171458,65.7574,158.427,463.88,-0.166451,-0.0477582,-0.0546305,1,5
4505180208893953,201.374,157.076,375.716,-0.028092,0.253046,-0.139571,1,8
4505180208898050,201.374,157.076,375.716,-0.105472,-0.0654929,-0.0760519,1,0
4505180192116737,29.461,111.824,404.697,0.312858,0.0307227,-0.050689,-1,1
4505180192124930,29.461,111.824,404.697,-0.425403,-0.00898175,-0.0740556,-1,5
4506760756858881,-245.811,785.936,50.7104,0.155545,0.10402,0.0556628,-1,1
4506760756862978,-245.811,785.936,50.7104,-0.341686,-0.0801262,-0.0528969,1,1
4506760740081665,-232.276,780.767,50.4438,-0.235796,0.0907339,0.00584817,-1,2
4507241776418817,-271.817,-775.664,1078.35,0.192742,-0.138902,-0.1748,1,1
4507241776422914,-271.817,-775.664,1078.35,-0.00575108,-0.107991,0.0441583,1,0
4507654093279233,-268.229,-415.858,827.505,-0.230834,0.0691256,0.0819294,1,4
4507654093283330,-268.229,-415.858,827.505,0.133911,-0.0588395,-0.356481,1,0
4507928971186177,-190.605,-307.847,1218.5,0.107513,-0.216464,0.13668,1,1
4507928971190274,-190.605,-307.847,1218.5,-0.209794,0.0152377,-0.202149,1,4
4508203849093121,182.417,81.9994,1860.58,-0.289469,-0.190574,-0.131387,1,0
4509097202290689,-35.21,4.61537,206.571,-0.0511199,-0.152569,0.101993,1,7
4509097202294786,-35.21,4.61537,206.571,0.276216,0.0968123,0.0200751,1,10
4509234658021377,206.475,-455.748,120.095,0.0506944,0.197759,0.308262,1,2
