hit_id,x,y,z,volume_id,layer_id,module_id
1,-86.6377,-5.99098,-1502.5,7,2,1
2,-58.2253,-2.80194,-1502.5,7,2,1
3,-77.0153,-2.07395,-1502.5,7,2,1
4,-64.4738,-0.836132,-1502.5,7,2,1
5,-63.4219,-9.98179,-1502.5,7,2,1
6,-56.6503,-7.04144,-1502.5,7,2,1
7,-68.1704,-3.33387,-1502.5,7,2,1
8,-76.0016,-4.20096,-1502.5,7,2,1
9,-78.1401,0.746501,-1502.5,7,2,1
10,-59.8774,-13.1133,-1502.5,7,2,1
11,-34.1513,4.60973,-1502.5,7,2,1
12,-58.0093,-12.7156,-1502.5,7,2,1
13,-63.9897,-12.336,-1502.5,7,2,1
14,-58.1016,-0.735865,-1502.5,7,2,1
15,-61.1092,-11.2041,-1502.5,7,2,1
16,-127.285,0.0465952,-1502,7,2,2
17,-115.072,1.71238,-1502,7,2,2
18,-104.553,-4.45835,-1502,7,2,2
19,-135.759,-1.79673,-1502,7,2,2
20,-130.474,-11.3629,-1502,7,2,2
21,-166.692,-5.0288,-1502,7,2,2
22,-144.751,1.49698,-1502,7,2,2
23,-165.027,-29.9618,-1498,7,2,3
24,-135.33,-23.0427,-1498,7,2,3
25,-146.982,-26.2331,-1498,7,2,3
26,-130.117,-11.3605,-1498,7,2,3
27,-150.443,-16.6276,-1498,7,2,3
28,-93.639,-30.3224,-1498,7,2,4
29,-82.3389,-17.2225,-1498,7,2,4
30,-95.7972,-29.915,-1498,7,2,4
31,-63.7927,-12.3072,-1498,7,2,4
32,-63.2554,-9.96706,-1498,7,2,4
33,-61.9555,-23.3329,-1498,7,2,4
34,-59.9961,-20.6514,-1498,7,2,4
35,-59.6765,-13.0673,-1498,7,2,4
36,-73.8724,-18.995,-1498,7,2,4
37,-56.5031,-7.00904,-1498,7,2,4
38,-57.8436,-12.6786,-1498,7,2,4
39,-112.79,-26.6563,-1502,7,2,5
40,-147.368,-26.3139,-1502,7,2,5
41,-109.042,-24.9017,-1502,7,2,5
42,-49.1934,-26.7898,-1502,7,2,6
43,-60.1464,-20.7192,-1502,7,2,6
44,-65.136,-25.8708,-1502,7,2,6
45,-49.6017,-26.0388,-1502,7,2,6
46,-92.5164,-43.1111,-1502,7,2,6
47,-70.4228,-26.9241,-1502,7,2,6
48,-93.8974,-30.3697,-1502,7,2,6
49,-78.274,-35.7505,-1502,7,2,6
50,-73.1221,-26.581,-1502,7,2,6
51,-70.4861,-28.6822,-1502,7,2,6
52,-74.6578,-31.2568,-1502,7,2,6
53,-53.1701,-22.8626,-1502,7,2,6
54,-61.8844,-26.9593,-1502,7,2,6
55,-63.6154,-26.161,-1502,7,2,6
56,-64.4726,-31.4409,-1502,7,2,6
57,-43.1649,-15.9408,-1502,7,2,6
58,-54.2486,-27.3142,-1502,7,2,6
59,-71.7617,-33.5401,-1502,7,2,6
60,-66.1236,-27.3081,-1502,7,2,6
61,-60.471,-16.8488,-1502,7,2,6
62,-165.887,-53.0608,-1498,7,2,7
63,-164.069,-50.5871,-1498,7,2,7
64,-102.846,-34.6552,-1498,7,2,7
65,-131.193,-48.8492,-1498,7,2,7
66,-111.977,-39.1392,-1498,7,2,7
67,-132.07,-40.3896,-1498,7,2,7
68,-102.15,-34.9493,-1498,7,2,7
69,-102.808,-34.0622,-1498,7,2,7
70,-128.3,-43.0811,-1498,7,2,7
71,-105.065,-44.9422,-1502,7,2,8
72,-156.389,-61.7557,-1502,7,2,8
73,-132.234,-57.2166,-1502,7,2,8
74,-100.406,-49.2256,-1502,7,2,8
75,-127.069,-49.8031,-1502,7,2,8
76,-115.165,-48.8553,-1502,7,2,8
77,-141.089,-68.7739,-1502,7,2,8
78,-131.504,-49.0189,-1502,7,2,8
79,-105.955,-47.5216,-1502,7,2,8
80,-137.571,-68.8053,-1502,7,2,8
81,-96.6315,-42.0384,-1502,7,2,8
82,-45.1976,-35.1739,-1497.5,7,2,9
83,-45.0332,-37.067,-1497.5,7,2,9
84,-53.0023,-22.8334,-1497.5,7,2,9
85,-49.4415,-25.9877,-1497.5,7,2,9
86,-47.3024,-34.6459,-1497.5,7,2,9
87,-64.3028,-31.3416,-1497.5,7,2,9
88,-75.2551,-49.5469,-1497.5,7,2,9
89,-49.0485,-39.1171,-1497.5,7,2,9
90,-54.0797,-27.2466,-1497.5,7,2,9
91,-110.891,-64.828,-1498,7,2,10
92,-135.013,-70.9122,-1498,7,2,10
93,-123.217,-67.973,-1498,7,2,10
94,-100.172,-60.8752,-1498,7,2,10
95,-150.855,-86.4283,-1498,7,2,10
96,-118.464,-72.4229,-1498,7,2,10
97,-123.177,-73.9032,-1498,7,2,10
98,-137.146,-68.7064,-1498,7,2,10
99,-101.791,-77.8803,-1502,7,2,11
100,-118.777,-72.6062,-1502,7,2,11
101,-99.4036,-61.0612,-1502,7,2,11
102,-93.4888,-72.7989,-1502,7,2,11
103,-109.259,-83.6015,-1502,7,2,11
104,-87.0278,-57.8275,-1502,7,2,11
105,-100.021,-66.7284,-1502,7,2,11
106,-85.0434,-63.0137,-1502,7,2,11
107,-86.4473,-66.339,-1502,7,2,11
108,-117.078,-88.2912,-1502,7,2,11
109,-88.3492,-59.5812,-1502,7,2,11
110,-50.3974,-45.3778,-1502.5,7,2,12
111,-70.7617,-59.3512,-1502.5,7,2,12
112,-49.2358,-39.2567,-1502.5,7,2,12
113,-56.0019,-47.2712,-1502.5,7,2,12
114,-63.0269,-53.3369,-1502.5,7,2,12
115,-52.2622,-44.5375,-1502.5,7,2,12
116,-47.4463,-34.7694,-1502.5,7,2,12
117,-39.4462,-44.3096,-1502.5,7,2,12
118,-45.2159,-37.2043,-1502.5,7,2,12
119,-53.1586,-51.8128,-1502.5,7,2,12
120,-43.9504,-40.5948,-1502.5,7,2,12
121,-41.6044,-41.0897,-1502.5,7,2,12
122,-45.3687,-35.2965,-1502.5,7,2,12
123,-46.0266,-43.8803,-1502.5,7,2,12
124,-69.6944,-52.7191,-1502.5,7,2,12
125,-112.259,-82.8527,-1498,7,2,13
126,-100.663,-89.6009,-1498,7,2,13
127,-86.1729,-66.1953,-1498,7,2,13
128,-93.2391,-72.6479,-1498,7,2,13
129,-89.9242,-82.6335,-1498,7,2,13
130,-110.859,-96.5506,-1498,7,2,13
131,-89.3494,-75.1371,-1498,7,2,13
132,-101.493,-77.6824,-1498,7,2,13
133,-93.51,-75.7975,-1498,7,2,13
134,-103.84,-91.7621,-1498,7,2,13
135,-84.7923,-62.8391,-1498,7,2,13
136,-99.7348,-84.7359,-1498,7,2,13
137,-108.976,-83.3758,-1498,7,2,13
138,-116.725,-88.121,-1498,7,2,13
139,-131.084,-114.082,-1498,7,2,13
140,-107.849,-86.6649,-1498,7,2,13
141,-118.527,-102.206,-1498,7,2,13
142,-95.6633,-88.0491,-1498,7,2,13
143,-118.431,-98.0516,-1498,7,2,13
144,-101.816,-92.8979,-1498,7,2,13
145,-39.3565,-44.1943,-1498,7,2,14
146,-63.3443,-72.9733,-1498,7,2,14
147,-35.2868,-47.7441,-1498,7,2,14
148,-57.0856,-70.0336,-1498,7,2,14
149,-53.0384,-51.668,-1498,7,2,14
150,-45.8912,-43.7617,-1498,7,2,14
151,-52.4415,-70.5242,-1498,7,2,14
152,-34.7458,-46.4752,-1498,7,2,14
153,-29.6149,-47.2623,-1498,7,2,14
154,-35.4649,-47.2597,-1498,7,2,14
155,-70.3349,-72.9206,-1498,7,2,14
156,-41.5139,-40.9462,-1498,7,2,14
157,-43.8034,-40.4703,-1498,7,2,14
158,-35.8699,-48.5037,-1498,7,2,14
159,-46.6262,-52.783,-1498,7,2,14
160,-85.3236,-97.097,-1502,7,2,15
161,-90.1776,-82.859,-1502,7,2,15
162,-100.964,-89.8269,-1502,7,2,15
163,-73.0994,-81.8322,-1502,7,2,15
164,-95.9654,-88.2226,-1502,7,2,15
165,-113.064,-109.004,-1502,7,2,15
166,-89.7385,-86.0969,-1502,7,2,15
167,-102.06,-93.1856,-1502,7,2,15
168,-93.5974,-94.057,-1502,7,2,15
169,-87.2727,-89.2367,-1502,7,2,15
170,-107.076,-125.151,-1498,7,2,16
171,-72.8915,-81.636,-1498,7,2,16
172,-80.5717,-95.3461,-1498,7,2,16
173,-99.0901,-128.682,-1498,7,2,16
174,-82.6061,-96.7786,-1498,7,2,16
175,-67.1928,-90.9744,-1498,7,2,16
176,-64.7699,-90.7177,-1498,7,2,16
177,-85.1049,-96.8136,-1498,7,2,16
178,-35.5366,-47.4163,-1502,7,2,17
179,-45.1748,-74.6277,-1502,7,2,17
180,-25.9499,-55.6,-1502,7,2,17
181,-45.3925,-73.8346,-1502,7,2,17
182,-15.0403,-39.6153,-1502,7,2,17
183,-30.2803,-55.5852,-1502,7,2,17
184,-52.5883,-70.7445,-1502,7,2,17
185,-35.3851,-47.839,-1502,7,2,17
186,-29.6996,-47.3648,-1502,7,2,17
187,-37.0798,-57.6858,-1502,7,2,17
188,-41.1816,-62.561,-1502,7,2,17
189,-35.9701,-48.6021,-1502,7,2,17
190,-54.271,-81.7201,-1502,7,2,17
191,-50.0174,-71.8124,-1502,7,2,17
192,-26.2332,-58.2632,-1502,7,2,17
193,-67.3616,-91.2136,-1502,7,2,18
194,-81.923,-130.431,-1502,7,2,18
195,-61.6971,-101.082,-1502,7,2,18
196,-72.2241,-113.638,-1502,7,2,18
197,-64.8983,-90.9797,-1502,7,2,18
198,-89.0576,-121.48,-1502,7,2,18
199,-70.1064,-134.959,-1498,7,2,19
200,-81.9689,-144.439,-1498,7,2,19
201,-59.0668,-103.836,-1498,7,2,19
202,-84.9981,-147.473,-1498,7,2,19
203,-81.7478,-130.068,-1498,7,2,19
204,-82.5613,-137.797,-1498,7,2,19
205,-61.5639,-100.818,-1498,7,2,19
