hit_id,x,y,z,volume_id,layer_id,module_id
1,-55.2605,-0.863347,-1502.5,7,2,1
2,-56.5349,2.24625,-1502.5,7,2,1
3,-38.5729,-5.16732,-1502.5,7,2,1
4,-59.3837,-0.987237,-1502.5,7,2,1
5,-71.9939,-7.09545,-1502.5,7,2,1
6,-83.4957,-7.19819,-1502.5,7,2,1
7,-66.8262,-1.77359,-1502.5,7,2,1
8,-55.8177,-9.73441,-1502.5,7,2,1
9,-63.5023,-6.72807,-1502.5,7,2,1
10,-63.7724,-6.88623,-1502.5,7,2,1
11,-46.6104,0.203797,-1502.5,7,2,1
12,-44.2244,-7.36752,-1502.5,7,2,1
13,-73.4936,-10.9751,-1502.5,7,2,1
14,-90.1455,-0.850359,-1502.5,7,2,1
15,-69.2334,-9.1853,-1502.5,7,2,1
16,-55.1605,-9.48207,-1502.5,7,2,1
17,-150.799,-15.0054,-1502,7,2,2
18,-175.557,-10.5942,-1502,7,2,2
19,-139.485,-6.57704,-1502,7,2,2
20,-144.789,-27.795,-1498,7,2,3
21,-105.232,-19.0461,-1498,7,2,3
22,-150.372,-14.9936,-1498,7,2,3
23,-144.133,-27.754,-1498,7,2,3
24,-160.587,-27.5755,-1498,7,2,3
25,-124.751,-23.5863,-1498,7,2,3
26,-38.8347,-5.18401,-1498,7,2,4
27,-71.4404,-16.3543,-1498,7,2,4
28,-65.8505,-15.7836,-1498,7,2,4
29,-69.191,-20.9049,-1498,7,2,4
30,-76.5165,-22.9207,-1498,7,2,4
31,-54.986,-9.47296,-1498,7,2,4
32,-62.985,-17.3582,-1498,7,2,4
33,-73.2633,-10.93,-1498,7,2,4
34,-69.0628,-9.1502,-1498,7,2,4
35,-63.3027,-6.6875,-1498,7,2,4
36,-55.6604,-9.6863,-1498,7,2,4
37,-68.9978,-19.0588,-1498,7,2,4
38,-81.1056,-20.9886,-1498,7,2,4
39,-125.122,-23.5985,-1502,7,2,5
40,-108.104,-30.1769,-1502,7,2,5
41,-141.83,-28.35,-1502,7,2,5
42,-105.52,-19.0911,-1502,7,2,5
43,-133.142,-34.4224,-1502,7,2,5
44,-123.479,-36.9779,-1502,7,2,5
45,-145.184,-27.8548,-1502,7,2,5
46,-143.732,-27.7701,-1502,7,2,5
47,-60.4607,-30.5088,-1502,7,2,6
48,-73.1443,-27.9973,-1502,7,2,6
49,-83.6822,-41.5084,-1502,7,2,6
50,-76.6876,-22.9706,-1502,7,2,6
51,-86.4571,-36.867,-1502,7,2,6
52,-71.3142,-38.442,-1502,7,2,6
53,-63.144,-17.4148,-1502,7,2,6
54,-68.9708,-36.443,-1502,7,2,6
