particle_id,vx,vy,vz,px,py,pz,q,nhits
4503668346847232,0.0143035,-0.0154954,-6.79293,-1.37014,1.12227,0.825812,1,11
4503737066323968,0.0143035,-0.0154954,-6.79293,-2.05639,0.986895,3.1006,-1,11
4503805785800704,0.0143035,-0.0154954,-6.79293,-3.0984,2.48666,5.08289,1,11
4504218102661120,0.0143035,-0.0154954,-6.79293,-2.70413,5.65922,-0.800741,1,12
4504286822137856,0.0143035,-0.0154954,-6.79293,-5.80942,14.525,-1.38666,-1,13
4504355541614592,0.0143035,-0.0154954,-6.79293,2.74371,-3.55252,5.0235,1,8
4504492980568064,0.0143035,-0.0154954,-6.79293,1.71149,-2.32687,2.5468,-1,12
4504561700044800,0.0143035,-0.0154954,-6.79293,7.64976,-6.421,11.962,1,4
4504630419521536,0.0143035,-0.0154954,-6.79293,3.95987,-5.20959,6.57485,-1,11
4504699138998272,0.0143035,-0.0154954,-6.79293,-0.0124983,-0.455164,-4.55273,-1,11
4504767858475008,0.0143035,-0.0154954,-6.79293,-0.288985,0.221773,-3.30847,1,12
4504836577951744,0.0143035,-0.0154954,-6.79293,0.592148,-0.479962,-10.0558,-1,13
4504905297428480,0.0143035,-0.0154954,-6.79293,0.668919,1.26108,-27.0575,-1,16
4505111455858688,0.0143035,-0.0154954,-6.79293,-3.30738,-4.03397,-2.03295,-1,5
4505317614288896,0.0143035,-0.0154954,-6.79293,0.210489,0.144115,-0.239502,-1,11
4505386333765632,0.0143035,-0.0154954,-6.79293,-0.280363,1.19989,-2.47463,1,12
4505455053242368,0.0143035,-0.0154954,-6.79293,0.777218,0.740658,-0.351885,-1,14
4505661211672576,0.0143035,-0.0154954,-6.79293,-0.0718646,0.435689,-2.58435,-1,14
4505729931149312,0.0143035,-0.0154954,-6.79293,-1.50251,-0.72185,-27.4263,1,13
4505798650626048,0.0143035,-0.0154954,-6.79293,-2.22697,-1.19186,-24.531,1,0
4505867370102784,0.0143035,-0.0154954,-6.79293,-0.216484,-0.199273,-1.4896,-1,13
4505936089579520,0.0143035,-0.0154954,-6.79293,-1.63225,-0.30777,-14.6759,1,14
4506004809056256,0.0143035,-0.0154954,-6.79293,-2.22805,-0.943765,-18.5502,-1,2
4506073528532992,0.0143035,-0.0154954,-6.79293,2.66654,-1.40999,0.487608,1,12
4506142248009728,0.0143035,-0.0154954,-6.79293,-0.343308,0.223931,0.143522,-1,11
4506210967486464,0.0143035,-0.0154954,-6.79293,0.174855,-0.156346,1.26406,-1,11
4506279686963200,0.0143035,-0.0154954,-6.79293,0.0255728,0.871662,0.569196,-1,15
4506348406439936,0.0143035,-0.0154954,-6.79293,-4.28753,9.2605,-1.35027,-1,14
4506417125916672,0.0143035,-0.0154954,-6.79293,0.291522,0.911407,-0.58846,-1,10
4506485845393408,0.0143035,-0.0154954,-6.79293,0.638231,3.49645,-2.63992,1,12
4506554564870144,0.0143035,-0.0154954,-6.79293,0.221446,3.33918,-2.80942,1,10
4506898162253824,0.0143035,-0.0154954,-6.79293,-25.9808,-11.0953,163.009,-1,2
4506966881730560,0.0143035,-0.0154954,-6.79293,-3.22528,-1.86038,24.7652,-1,14
4507035601207296,0.0143035,-0.0154954,-6.79293,-6.96819,-3.34686,43.0182,1,14
4507104320684032,0.0143035,-0.0154954,-6.79293,-7.09666,-3.15511,42.5536,-1,11
4507173040160768,0.0143035,-0.0154954,-6.79293,-1.57906,-0.567438,8.2727,1,11
4507241759637504,0.0143035,-0.0154954,-6.79293,-2.08395,-1.22192,16.5441,-1,13
4507310479114240,0.0143035,-0.0154954,-6.79293,-1.47108,-0.786564,9.33348,-1,11
4507447918067712,0.0143035,-0.0154954,-6.79293,-0.162562,-0.0315297,0.344777,1,10
4507516637544448,0.0143035,-0.0154954,-6.79293,-0.0917134,-0.243458,0.670218,-1,12
4507585357021184,0.0143035,-0.0154954,-6.79293,-0.929435,0.734365,1.19795,1,11
4507654076497920,0.0143035,-0.0154954,-6.79293,-0.742246,0.756914,1.7712,-1,12
4507722795974656,0.0143035,-0.0154954,-6.79293,-0.683825,2.45034,4.27804,1,4
4507791515451392,0.0143035,-0.0154954,-6.79293,-0.262854,-0.89903,5.26309,1,11
4507860234928128,0.0143035,-0.0154954,-6.79293,1.22514,0.80347,2.36199,-1,14
4507928954404864,0.0143035,-0.0154954,-6.79293,0.700552,0.0619556,1.61316,1,11
4507997673881600,0.0143035,-0.0154954,-6.79293,0.482165,-0.406636,1.74066,-1,13
4508066393358336,0.0143035,-0.0154954,-6.79293,1.3818,-0.184494,3.37319,1,10
4508135112835072,0.0143035,-0.0154954,-6.79293,0.291768,-0.370695,2.26659,1,9
4508203832311808,0.0143035,-0.0154954,-6.79293,0.563224,0.15501,2.70363,-1,9
4508272551788544,0.0143035,-0.0154954,-6.79293,1.24815,0.418596,2.45038,1,12
4508341271265280,0.0143035,-0.0154954,-6.79293,-0.0838405,0.249593,-1.92674,1,1
4508409990742016,0.0143035,-0.0154954,-6.79293,-0.357408,0.320148,-7.40631,1,14
4508478710218752,0.0143035,-0.0154954,-6.79293,0.610979,0.495639,-1.97994,-1,12
4508547429695488,0.0143035,-0.0154954,-6.79293,-0.0590754,-0.417461,-0.838133,1,13
4508616149172224,0.0143035,-0.0154954,-6.79293,-0.106052,0.428152,-1.10085,-1,15
4508684868648960,0.0143035,-0.0154954,-6.79293,-0.476092,0.303034,-0.609451,1,9
4508753588125696,0.0143035,-0.0154954,-6.79293,0.100868,-0.432535,-0.938609,-1,13
4508822307602432,0.0143035,-0.0154954,-6.79293,0.481412,0.261952,-1.4185,-1,11
4508891027079168,0.0143035,-0.0154954,-6.79293,-0.219682,0.355292,-3.34996,1,13
4508959746555904,0.0143035,-0.0154954,-6.79293,0.0427127,-0.387153,-3.29083,-1,15
4509028466032640,0.0143035,-0.0154954,-6.79293,0.616455,0.580012,-12.4275,1,10
4509372063416320,0.0143035,-0.0154954,-6.79293,-0.426103,0.0963917,1.42341,1,11
4509440782893056,0.0143035,-0.0154954,-6.79293,-0.888516,-0.822677,2.63482,-1,5
4509509502369792,0.0143035,-0.0154954,-6.79293,-1.30863,-0.234354,6.47716,1,12
4509646941323264,0.0143035,-0.0154954,-6.79293,-0.212271,0.281019,1.84283,-1,13
4509715660800000,0.0143035,-0.0154954,-6.79293,-1.55821,-7.52025,6.74128,-1,13
4509784380276736,0.0143035,-0.0154954,-6.79293,0.448057,-1.87505,1.52979,1,12
4509853099753472,0.0143035,-0.0154954,-6.79293,-0.292563,-0.405907,2.21078,-1,11
4509921819230208,0.0143035,-0.0154954,-6.79293,0.564021,0.0433777,0.296293,1,12
4509990538706944,0.0143035,-0.0154954,-6.79293,0.434038,0.370564,1.49199,1,12
4510059258183680,0.0143035,-0.0154954,-6.79293,-0.19704,-0.0293599,0.249383,-1,9
4510127977660416,0.0143035,-0.0154954,-6.79293,0.221126,0.213348,0.236038,1,11
4510196697137152,0.0143035,-0.0154954,-6.79293,-6.60921,0.728222,19.042,1,7
4510265416613888,0.0143035,-0.0154954,-6.79293,-3.04676,0.397941,7.43053,1,12
4510334136090624,0.0143035,-0.0154954,-6.79293,-0.65859,-0.450718,2.51823,-1,3
4510402855567360,0.0143035,-0.0154954,-6.79293,0.21902,-0.0936339,-0.240037,1,7
4510471575044096,0.0143035,-0.0154954,-6.79293,0.130664,0.222724,-0.287975,-1,10
