particle_id,vx,vy,vz,px,py,pz,q,nhits
4503805785800704,0.0106225,0.00571424,-7.36888,0.151428,0.207605,0.0985263,-1,8
4503943224754176,0.0106225,0.00571424,-7.36888,-0.248717,-0.221468,0.594103,-1,13
4504011944230912,0.0106225,0.00571424,-7.36888,-1.81104,-0.245943,10.0143,-1,12
4504080663707648,0.0106225,0.00571424,-7.36888,-2.60947,0.506731,15.6911,1,13
4504218102661120,0.0106225,0.00571424,-7.36888,-21.2626,8.54554,130.827,1,11
4504286822137856,0.0106225,0.00571424,-7.36888,0.418938,-1.34942,-8.70948,1,15
4504424261091328,0.0106225,0.00571424,-7.36888,0.116334,-0.571436,-14.6923,-1,2
4504492980568064,0.0106225,0.00571424,-7.36888,-0.330753,-1.17863,-32.5034,-1,12
4504561700044800,0.0106225,0.00571424,-7.36888,-0.401252,-1.15144,-16.1881,1,11
4504630419521536,0.0106225,0.00571424,-7.36888,-0.68469,-0.924913,-10.7504,-1,13
4505592492195840,0.0106225,0.00571424,-7.36888,0.940891,1.23013,3.9201,1,12
4505661211672576,0.0106225,0.00571424,-7.36888,0.273582,0.431759,0.584858,-1,11
4505729931149312,0.0106225,0.00571424,-7.36888,-0.592087,0.145218,6.71187,1,11
4505798650626048,0.0106225,0.00571424,-7.36888,-1.4398,-0.543392,12.7078,-1,2
4505867370102784,0.0106225,0.00571424,-7.36888,-2.60229,0.791386,39.704,1,12
4506004809056256,0.0106225,0.00571424,-7.36888,-1.05482,-0.0169009,23.9093,-1,2
4506073528532992,0.0106225,0.00571424,-7.36888,-0.617638,0.199178,7.48159,1,12
4506142248009728,0.0106225,0.00571424,-7.36888,-1.68168,-0.31903,46.0963,-1,13
4506210967486464,0.0106225,0.00571424,-7.36888,0.0882642,0.53803,4.89681,1,11
4506692003823616,0.0106225,0.00571424,-7.36888,-0.334958,-0.304412,8.16189,1,14
4506898162253824,0.0106225,0.00571424,-7.36888,0.623762,0.147819,-3.07652,-1,13
4506966881730560,0.0106225,0.00571424,-7.36888,1.12341,0.254317,-1.72979,-1,11
4507035601207296,0.0106225,0.00571424,-7.36888,0.617524,0.255072,-1.42716,1,15
4507104320684032,0.0106225,0.00571424,-7.36888,1.3709,-1.50903,-1.72326,-1,17
4507173040160768,0.0106225,0.00571424,-7.36888,0.861639,-1.021,0.0838358,1,11
4507241759637504,0.0106225,0.00571424,-7.36888,-0.556298,0.332074,0.663252,-1,12
4507310479114240,0.0106225,0.00571424,-7.36888,-0.6066,-0.386162,6.05097,-1,12
4507585357021184,0.0106225,0.00571424,-7.36888,0.193949,-0.406175,1.12748,1,15
4507654076497920,0.0106225,0.00571424,-7.36888,0.150842,0.160123,-2.79683,1,10
4507722795974656,0.0106225,0.00571424,-7.36888,-0.138307,0.625026,-4.21079,-1,14
4507791515451392,0.0106225,0.00571424,-7.36888,-0.158383,-0.42666,-1.70331,1,5
4508135112835072,0.0106225,0.00571424,-7.36888,0.566957,0.11102,-5.18914,1,13
4508203832311808,0.0106225,0.00571424,-7.36888,0.138321,0.379366,-5.41278,-1,12
4508272551788544,0.0106225,0.00571424,-7.36888,-0.353191,-0.825188,-3.16748,1,12
4508341271265280,0.0106225,0.00571424,-7.36888,0.567206,-0.0592309,0.0279711,1,11
4508409990742016,0.0106225,0.00571424,-7.36888,-0.141783,-0.348709,0.616193,-1,10
4508478710218752,0.0106225,0.00571424,-7.36888,0.106465,-0.681202,7.19948,1,0
4508684868648960,0.0106225,0.00571424,-7.36888,0.0563966,-0.147846,3.97466,-1,12
4508753588125696,0.0106225,0.00571424,-7.36888,0.169731,-0.0402324,1.87507,1,8
4508891027079168,0.0106225,0.00571424,-7.36888,0.956716,-0.5527,1.74119,1,11
4509028466032640,0.0106225,0.00571424,-7.36888,0.416039,-0.186282,1.69291,1,11
4509097185509376,0.0106225,0.00571424,-7.36888,-0.2022,0.316409,0.504414,-1,11
4509165904986112,0.0106225,0.00571424,-7.36888,-0.0595045,0.488355,2.66242,1,2
4509303343939584,0.0106225,0.00571424,-7.36888,0.285484,-0.238993,0.541585,-1,12
4509372063416320,0.0106225,0.00571424,-7.36888,-1.8869,-0.755647,1.40418,1,15
4509440782893056,0.0106225,0.00571424,-7.36888,-0.611248,-0.607044,1.34764,-1,4
4509509502369792,0.0106225,0.00571424,-7.36888,-0.547441,0.43713,0.534514,1,13
4509578221846528,0.0106225,0.00571424,-7.36888,-0.847662,-0.423089,0.1948,-1,11
4509646941323264,0.0106225,0.00571424,-7.36888,-0.132542,-0.0779297,0.043476,1,1
4509853099753472,0.0106225,0.00571424,-7.36888,-0.119844,-0.00227685,0.275018,-1,0
4509921819230208,0.0106225,0.00571424,-7.36888,-0.0288247,1.08713,-1.10501,-1,1
4510059258183680,0.0106225,0.00571424,-7.36888,0.742025,-0.668967,-5.41038,-1,13
4510127977660416,0.0106225,0.00571424,-7.36888,0.681064,-2.94572,-20.8403,1,10
4510334136090624,0.0106225,0.00571424,-7.36888,-0.442111,-0.092533,-1.65113,1,13
4510471575044096,0.0106225,0.00571424,-7.36888,-5.4144,-6.26489,18.7777,1,12
4510540294520832,0.0106225,0.00571424,-7.36888,-1.76532,-0.762883,6.29496,1,16
4510609013997568,0.0106225,0.00571424,-7.36888,-3.54735,1.34685,21.7367,1,14
4510677733474304,0.0106225,0.00571424,-7.36888,-4.30208,2.07352,29.8205,-1,12
4510815172427776,0.0106225,0.00571424,-7.36888,-16.3107,6.38388,102.339,-1,15
4510883891904512,0.0106225,0.00571424,-7.36888,0.367766,-2.15105,-16.0364,1,13
4510952611381248,0.0106225,0.00571424,-7.36888,-0.134609,-0.494241,-5.66128,-1,10
4511021330857984,0.0106225,0.00571424,-7.36888,0.232756,-0.442054,-6.26531,-1,10
4511090050334720,0.0106225,0.00571424,-7.36888,-0.845461,-0.568336,-9.09326,1,12
4511227489288192,0.0106225,0.00571424,-7.36888,-0.621123,0.052185,-5.68879,-1,13
4511364928241664,0.0106225,0.00571424,-7.36888,-0.421898,-0.505242,-12.9609,1,13
4511433647718400,0.0106225,0.00571424,-7.36888,-0.962634,-0.892462,-20.6771,-1,13
4511502367195136,0.0106225,0.00571424,-7.36888,0.11195,-0.224231,-5.04492,1,13
4511708525625344,0.0106225,0.00571424,-7.36888,-1.84699,-0.519324,24.8724,1,11
4511777245102080,0.0106225,0.00571424,-7.36888,-0.27269,0.111467,2.26939,-1,11
4511845964578816,0.0106225,0.00571424,-7.36888,-1.52364,0.498099,30.1857,1,15
4511914684055552,0.0106225,0.00571424,-7.36888,-0.565563,0.0969252,5.54867,-1,15
4512327000915968,0.0106225,0.00571424,-7.36888,-0.151998,-0.0551782,-0.332221,1,11
4512395720392704,0.0106225,0.00571424,-7.36888,-0.0339818,0.325247,0.146224,1,18
4512464439869440,0.0106225,0.00571424,-7.36888,-0.268964,-0.118016,-0.198029,-1,13
4512739317776384,0.0106225,0.00571424,-7.36888,0.327638,0.147882,-1.3748,1,5
4512808037253120,0.0106225,0.00571424,-7.36888,0.400589,0.0803149,0.397919,1,12
