particle_id,vx,vy,vz,px,py,pz,q,nhits
4503943224754176,-0.00759791,-0.0281525,-5.99368,-2.11304,-0.775055,2.81898,-1,14
4504011944230912,-0.00759791,-0.0281525,-5.99368,-0.760155,-0.728372,-0.142202,1,13
4504080663707648,-0.00759791,-0.0281525,-5.99368,-2.5617,-2.94219,1.78596,-1,10
4504149383184384,-0.00759791,-0.0281525,-5.99368,-0.157061,-0.157162,0.787523,1,13
4504561700044800,-0.00759791,-0.0281525,-5.99368,1.06674,1.02758,19.8478,-1,13
4504630419521536,-0.00759791,-0.0281525,-5.99368,0.016412,0.297652,0.233231,-1,13
4504699138998272,-0.00759791,-0.0281525,-5.99368,-0.0867048,0.115455,0.0258408,1,0
4504836577951744,-0.00759791,-0.0281525,-5.99368,0.641299,0.767311,3.31099,-1,13
4504905297428480,-0.00759791,-0.0281525,-5.99368,-0.176825,0.129463,-1.57095,1,6
4505180175335424,-0.00759791,-0.0281525,-5.99368,2.09426,0.329704,-50.7285,-1,11
4505386333765632,-0.00759791,-0.0281525,-5.99368,-1.45262,0.438788,-22.0222,1,11
4505455053242368,-0.00759791,-0.0281525,-5.99368,0.772573,-0.0237685,-11.3317,-1,12
4505523772719104,-0.00759791,-0.0281525,-5.99368,-0.0244112,-0.884274,-11.5068,1,11
4505592492195840,-0.00759791,-0.0281525,-5.99368,-0.40336,-0.484947,-9.33979,1,12
4505661211672576,-0.00759791,-0.0281525,-5.99368,-0.271119,-0.816948,-6.94556,-1,13
4505729931149312,-0.00759791,-0.0281525,-5.99368,-0.935871,-2.45824,-23.6018,1,13
4505867370102784,-0.00759791,-0.0281525,-5.99368,-11.1497,10.9269,101.563,-1,15
4505936089579520,-0.00759791,-0.0281525,-5.99368,0.58661,-7.14479,8.78185,-1,7
4506004809056256,-0.00759791,-0.0281525,-5.99368,1.41996,-6.5267,7.38796,1,11
4506073528532992,-0.00759791,-0.0281525,-5.99368,1.05341,-9.77774,11.0056,-1,12
4506142248009728,-0.00759791,-0.0281525,-5.99368,0.733882,-3.43545,5.37792,1,13
4506210967486464,-0.00759791,-0.0281525,-5.99368,0.652174,-0.860211,1.21898,-1,10
4506279686963200,-0.00759791,-0.0281525,-5.99368,0.168768,-0.34893,1.34151,1,6
4506348406439936,-0.00759791,-0.0281525,-5.99368,1.62797,-0.176349,3.12438,1,12
4506485845393408,-0.00759791,-0.0281525,-5.99368,6.9846,-2.11126,11.9318,-1,10
4506554564870144,-0.00759791,-0.0281525,-5.99368,1.24868,-0.597542,2.72718,1,14
4506623284346880,-0.00759791,-0.0281525,-5.99368,8.12597,-3.04958,15.3371,-1,11
4506692003823616,-0.00759791,-0.0281525,-5.99368,0.40715,0.0163649,1.46841,1,14
4506760723300352,-0.00759791,-0.0281525,-5.99368,0.520754,1.28615,5.59684,-1,13
4506829442777088,-0.00759791,-0.0281525,-5.99368,0.366035,0.929408,1.40541,1,13
4506898162253824,-0.00759791,-0.0281525,-5.99368,-0.162228,-0.330643,0.371473,1,12
4506966881730560,-0.00759791,-0.0281525,-5.99368,0.219913,0.0306624,0.357735,-1,10
4507035601207296,-0.00759791,-0.0281525,-5.99368,-0.306287,-0.342723,-1.40479,1,11
4507104320684032,-0.00759791,-0.0281525,-5.99368,0.374756,-0.693216,-2.59943,-1,13
4507173040160768,-0.00759791,-0.0281525,-5.99368,0.0875924,-0.819695,-2.97683,1,13
4507241759637504,-0.00759791,-0.0281525,-5.99368,-0.352713,-0.242603,-5.12037,-1,0
4507310479114240,-0.00759791,-0.0281525,-5.99368,-0.0799277,-0.691097,-7.00832,1,16
4507516637544448,-0.00759791,-0.0281525,-5.99368,0.925325,-2.10573,58.7157,1,12
4507722795974656,-0.00759791,-0.0281525,-5.99368,5.28993,-3.62245,-41.5793,1,12
