hit_id,x,y,z,volume_id,layer_id,module_id
1,-85.6802,-0.95032,-1502.5,7,2,1
2,-77.8819,-5.40219,-1502.5,7,2,1
3,-55.4143,-6.97355,-1502.5,7,2,1
4,-96.5424,-6.31911,-1502.5,7,2,1
5,-60.5985,-4.19243,-1502.5,7,2,1
6,-55.8948,-3.01976,-1502.5,7,2,1
7,-59.4583,-0.0401654,-1502.5,7,2,1
8,-55.3524,-2.02414,-1502.5,7,2,1
9,-81.7641,-6.25943,-1502.5,7,2,1
10,-64.6685,-4.81367,-1502.5,7,2,1
11,-95.816,-12.6817,-1502.5,7,2,1
12,-81.2624,-10.4831,-1502.5,7,2,1
13,-66.7564,-9.59221,-1502.5,7,2,1
14,-66.2742,2.68346,-1502.5,7,2,1
15,-100.864,-13.7812,-1502.5,7,2,1
16,-60.62,-7.50432,-1502.5,7,2,1
17,-74.9269,-10.6866,-1502.5,7,2,1
18,-56.6944,-2.17991,-1502.5,7,2,1
19,-88.2466,-7.77271,-1502.5,7,2,1
20,-97.1895,-5.26664,-1502.5,7,2,1
21,-107.274,-6.48622,-1502,7,2,2
22,-122.478,-7.98996,-1502,7,2,2
23,-156.206,-12.3532,-1502,7,2,2
24,-174.15,-2.57057,-1502,7,2,2
25,-149.647,-9.59647,-1502,7,2,2
26,-154.384,-4.60989,-1502,7,2,2
27,-106.975,-6.51676,-1498,7,2,3
28,-146.523,-27.8855,-1498,7,2,3
29,-121.468,-19.443,-1498,7,2,3
30,-105.084,-18.1672,-1498,7,2,3
31,-93.8862,-26.6795,-1498,7,2,4
32,-86.5509,-22.8101,-1498,7,2,4
33,-55.2301,-7.01054,-1498,7,2,4
34,-81.5412,-24.6413,-1498,7,2,4
35,-73.3505,-16.3501,-1498,7,2,4
36,-53.9249,-19.1938,-1498,7,2,4
37,-68.3529,-22.7091,-1498,7,2,4
38,-74.7161,-10.6617,-1498,7,2,4
39,-83.7808,-26.1559,-1498,7,2,4
40,-67.0245,-9.58644,-1498,7,2,4
41,-64.7977,-21.8556,-1498,7,2,4
42,-88.3128,-16.8055,-1498,7,2,4
43,-65.3642,-13.7129,-1498,7,2,4
44,-68.1143,-14.0646,-1498,7,2,4
45,-60.4368,-7.49067,-1498,7,2,4
46,-170.673,-42.6053,-1502,7,2,5
47,-152.917,-41.9497,-1502,7,2,5
48,-164.539,-38.314,-1502,7,2,5
49,-117.842,-31.0806,-1502,7,2,5
50,-123.465,-34.2008,-1502,7,2,5
51,-134.864,-27.6363,-1502,7,2,5
52,-105.364,-18.1811,-1502,7,2,5
53,-149.222,-35.9443,-1502,7,2,5
54,-126.388,-29.0328,-1502,7,2,5
55,-148.714,-30.1745,-1502,7,2,5
56,-146.865,-28.0446,-1502,7,2,5
57,-73.8814,-34.797,-1502,7,2,6
58,-68.6141,-22.7654,-1502,7,2,6
59,-83.1359,-42.0252,-1502,7,2,6
60,-54.0663,-19.229,-1502,7,2,6
61,-81.3341,-34.2579,-1502,7,2,6
62,-79.3497,-39.768,-1502,7,2,6
63,-64.9546,-21.899,-1502,7,2,6
64,-87.7399,-27.6989,-1502,7,2,6
65,-88.122,-33.8765,-1502,7,2,6
66,-50.2279,-25.7029,-1502,7,2,6
67,-40.4591,-23.8493,-1502,7,2,6
68,-83.9906,-26.2121,-1502,7,2,6
69,-90.8378,-34.0814,-1502,7,2,6
70,-123.135,-34.1254,-1498,7,2,7
71,-111.856,-40.6806,-1498,7,2,7
72,-131.503,-44.2071,-1498,7,2,7
73,-145.783,-45.1438,-1498,7,2,7
74,-117.543,-30.9855,-1498,7,2,7
75,-157.929,-46.8945,-1498,7,2,7
76,-137.241,-51.7734,-1498,7,2,7
77,-106.408,-40.4896,-1498,7,2,7
78,-108.168,-28.1596,-1498,7,2,7
79,-129.892,-61.5341,-1502,7,2,8
80,-97.2097,-45.4638,-1502,7,2,8
81,-112.104,-40.8358,-1502,7,2,8
82,-137.594,-51.9264,-1502,7,2,8
83,-101.549,-43.9912,-1502,7,2,8
84,-142.522,-56.6167,-1502,7,2,8
85,-156.691,-76.1,-1502,7,2,8
86,-131.934,-59.4296,-1502,7,2,8
87,-106.686,-40.5748,-1502,7,2,8
88,-103.542,-45.7455,-1502,7,2,8
89,-102.045,-40.2415,-1502,7,2,8
90,-68.7175,-37.9173,-1497.5,7,2,9
91,-31.2183,-17.1661,-1497.5,7,2,9
92,-62.4464,-39.0002,-1497.5,7,2,9
93,-68.2337,-37.7381,-1497.5,7,2,9
94,-66.9824,-37.0886,-1497.5,7,2,9
95,-29.8303,-13.6767,-1497.5,7,2,9
96,-79.1267,-39.6634,-1497.5,7,2,9
97,-76.2164,-56.4106,-1497.5,7,2,9
98,-86.2261,-45.949,-1497.5,7,2,9
99,-67.5376,-49.6262,-1497.5,7,2,9
100,-70.0195,-45.5175,-1497.5,7,2,9
101,-48.8235,-34.6397,-1497.5,7,2,9
102,-84.8508,-56.4827,-1497.5,7,2,9
103,-74.9962,-49.0951,-1497.5,7,2,9
104,-50.1169,-25.6392,-1497.5,7,2,9
105,-93.917,-53.1413,-1498,7,2,10
106,-141.359,-79.6237,-1498,7,2,10
107,-127.99,-73.3789,-1498,7,2,10
108,-123.878,-69.7152,-1498,7,2,10
109,-124.537,-64.9883,-1498,7,2,10
110,-148.476,-75.6896,-1498,7,2,10
111,-96.9683,-45.3402,-1498,7,2,10
112,-99.6529,-58.9033,-1498,7,2,10
113,-85.0623,-65.3903,-1502,7,2,11
114,-148.543,-93.8454,-1502,7,2,11
115,-85.9246,-66.4658,-1502,7,2,11
116,-104.598,-69.8025,-1502,7,2,11
117,-134.083,-94.2429,-1502,7,2,11
118,-134.882,-98.7905,-1502,7,2,11
119,-105.605,-72.6747,-1502,7,2,11
120,-67.7775,-49.7668,-1502.5,7,2,12
121,-57.9416,-49.5854,-1502.5,7,2,12
122,-40.4885,-42.5696,-1502.5,7,2,12
123,-48.994,-34.7762,-1502.5,7,2,12
124,-48.1399,-46.1455,-1502.5,7,2,12
125,-27.4385,-24.6512,-1502.5,7,2,12
126,-63.1069,-52.5504,-1502.5,7,2,12
127,-61.0503,-60.3283,-1502.5,7,2,12
128,-22.7541,-26.1607,-1502.5,7,2,12
129,-61.7716,-50.2264,-1502.5,7,2,12
130,-55.8895,-48.0958,-1502.5,7,2,12
131,-76.4367,-56.6364,-1502.5,7,2,12
132,-52.406,-48.2768,-1502.5,7,2,12
133,-112.845,-96.4058,-1498,7,2,13
134,-79.7758,-70.9568,-1498,7,2,13
135,-85.6821,-66.3076,-1498,7,2,13
136,-84.854,-65.2301,-1498,7,2,13
137,-121.79,-106.365,-1498,7,2,13
138,-110.37,-101.301,-1498,7,2,13
139,-112.016,-98.821,-1498,7,2,13
140,-127.017,-116.034,-1498,7,2,13
141,-133.059,-106.234,-1498,7,2,13
142,-47.9183,-57.2984,-1498,7,2,14
143,-42.2366,-51.6469,-1498,7,2,14
144,-39.0548,-53.7726,-1498,7,2,14
145,-60.8562,-60.1556,-1498,7,2,14
146,-46.435,-61.1818,-1498,7,2,14
147,-57.3549,-77.201,-1498,7,2,14
148,-56.8599,-75.7745,-1498,7,2,14
149,-33.0973,-50.7237,-1498,7,2,14
150,-44.9677,-59.0789,-1498,7,2,14
151,-60.712,-79.4379,-1498,7,2,14
152,-34.0909,-43.9572,-1498,7,2,14
153,-32.392,-48.5891,-1498,7,2,14
154,-36.3388,-49.3607,-1498,7,2,14
155,-57.6807,-77.7364,-1498,7,2,14
156,-34.9829,-46.3104,-1498,7,2,14
157,-63.1404,-77.9698,-1498,7,2,14
158,-46.6719,-60.6123,-1498,7,2,14
159,-64.921,-70.739,-1498,7,2,14
160,-40.3629,-42.4471,-1498,7,2,14
161,-46.944,-59.3143,-1498,7,2,14
162,-31.8567,-45.4216,-1498,7,2,14
163,-32.7767,-48.0386,-1498,7,2,14
164,-61.0127,-80.0712,-1498,7,2,14
165,-110.623,-101.607,-1502,7,2,15
166,-95.2704,-100.397,-1502,7,2,15
167,-78.7307,-70.8465,-1502,7,2,15
168,-127.379,-116.312,-1502,7,2,15
169,-73.9788,-74.0142,-1502,7,2,15
170,-73.9214,-78.1287,-1502,7,2,15
171,-79.9647,-71.1613,-1502,7,2,15
172,-91.5856,-93.92,-1502,7,2,15
173,-104.826,-105.215,-1502,7,2,15
174,-63.7821,-82.3276,-1498,7,2,16
175,-70.0489,-88.5765,-1498,7,2,16
176,-66.6446,-92.8188,-1498,7,2,16
177,-71.8257,-92.4055,-1498,7,2,16
178,-71.9752,-97.7511,-1498,7,2,16
179,-100.631,-129.906,-1498,7,2,16
180,-74.4282,-88.9652,-1498,7,2,16
181,-98.6188,-130.463,-1498,7,2,16
182,-85.7235,-110.629,-1498,7,2,16
183,-73.6293,-90.8208,-1498,7,2,16
184,-95.1328,-108.498,-1498,7,2,16
185,-73.6088,-86.7262,-1498,7,2,16
186,-73.76,-77.9077,-1498,7,2,16
187,-96.2294,-118.82,-1498,7,2,16
188,-89.2528,-110.575,-1498,7,2,16
189,-90.1181,-113.054,-1498,7,2,16
190,-54.8989,-80.5437,-1502,7,2,17
191,-31.4582,-52.8183,-1502,7,2,17
192,-35.0635,-46.4528,-1502,7,2,17
193,-39.0264,-72.9198,-1502,7,2,17
194,-31.05,-65.2624,-1502,7,2,17
195,-46.819,-60.7557,-1502,7,2,17
196,-39.1604,-53.9039,-1502,7,2,17
197,-36.4162,-70.9569,-1502,7,2,17
198,-53.0457,-87.089,-1502,7,2,17
199,-32.4878,-48.7569,-1502,7,2,17
200,-36.4564,-49.4915,-1502,7,2,17
201,-34.1966,-44.0813,-1502,7,2,17
202,-34.5494,-65.901,-1502,7,2,17
203,-27.5176,-59.7851,-1502,7,2,17
204,-37.8837,-67.4187,-1502,7,2,17
205,-31.946,-45.5761,-1502,7,2,17
206,-24.7246,-52.2607,-1502,7,2,17
207,-30.1579,-58.6392,-1502,7,2,17
208,-32.8657,-48.1295,-1502,7,2,17
209,-28.9044,-46.9285,-1502,7,2,17
210,-45.0759,-59.251,-1502,7,2,17
211,-34.7563,-58.9523,-1502,7,2,17
212,-33.1959,-50.8693,-1502,7,2,17
213,-28.0159,-57.3446,-1502,7,2,17
214,-72.2885,-98.1407,-1502,7,2,18
215,-78.6034,-126.824,-1502,7,2,18
216,-85.9057,-110.853,-1502,7,2,18
217,-70.0239,-114.741,-1502,7,2,18
218,-66.859,-93.0457,-1502,7,2,18
219,-72.0338,-92.6372,-1502,7,2,18
220,-82.3477,-113.356,-1502,7,2,18
221,-77.5196,-121.879,-1502,7,2,18
222,-98.8292,-130.869,-1502,7,2,18
223,-64.0116,-82.5188,-1502,7,2,18
224,-75.2884,-135.734,-1498,7,2,19
225,-64.9733,-120.811,-1498,7,2,19
226,-69.7905,-114.458,-1498,7,2,19
227,-56.8475,-104.475,-1498,7,2,19
228,-83.3638,-133.119,-1498,7,2,19
229,-55.5891,-104.785,-1498,7,2,19
230,-64.2256,-116.591,-1498,7,2,19
231,-59.6123,-119.612,-1498,7,2,19
232,-35.0911,-85.3053,-1497.5,7,2,20
233,-30.9695,-65.0332,-1497.5,7,2,20
234,-16.9982,-57.304,-1497.5,7,2,20
235,-30.04,-58.4774,-1497.5,7,2,20
236,-36.3127,-70.7466,-1497.5,7,2,20
237,-34.4946,-65.704,-1497.5,7,2,20
238,-19.945,-62.7197,-1497.5,7,2,20
239,-17.0697,-62.1802,-1497.5,7,2,20
240,-35.1503,-89.1066,-1497.5,7,2,20
241,-28.3271,-66.4931,-1497.5,7,2,20
242,-24.634,-52.0897,-1497.5,7,2,20
243,-28.3791,-67.1412,-1497.5,7,2,20
244,-27.9254,-57.1614,-1497.5,7,2,20
245,-25.749,-74.38,-1497.5,7,2,20
246,-27.4223,-59.605,-1497.5,7,2,20
247,-14.5711,-45.6955,-1497.5,7,2,20
248,-24.5821,-81.2315,-1497.5,7,2,20
249,-14.441,-54.5274,-1497.5,7,2,20
250,-31.2854,-78.9919,-1497.5,7,2,20
251,-18.7883,-66.852,-1497.5,7,2,20
252,-27.57,-65.7107,-1497.5,7,2,20
253,-38.9093,-72.7037,-1497.5,7,2,20
254,-31.401,-73.5223,-1497.5,7,2,20
255,-23.7422,-67.0527,-1497.5,7,2,20
256,-43.428,-107.701,-1502,7,2,21
257,-60.5367,-137.783,-1502,7,2,21
258,-47.9637,-125.896,-1502,7,2,21
259,-73.4011,-149.093,-1502,7,2,21
260,-59.9339,-150.035,-1502,7,2,21
261,-47.957,-107.436,-1502,7,2,21
262,-53.5628,-137.71,-1502,7,2,21
263,-49.407,-128.298,-1502,7,2,21
264,-60.1078,-126.538,-1502,7,2,21
265,-59.8014,-119.902,-1502,7,2,21
266,-35.1854,-115.127,-1498,7,2,22
267,-53.4362,-137.326,-1498,7,2,22
268,-29.1078,-100.613,-1498,7,2,22
269,-29.3139,-102.172,-1498,7,2,22
270,-47.8104,-125.576,-1498,7,2,22
271,-38.3159,-138.628,-1498,7,2,22
272,-38.4296,-137.236,-1498,7,2,22
273,-43.2603,-107.437,-1498,7,2,22
274,-37.4673,-121.778,-1498,7,2,22
275,-51.5082,-153.916,-1498,7,2,22
276,-49.2935,-127.955,-1498,7,2,22
277,-33.8402,-126.375,-1498,7,2,22
278,-54.2045,-157.083,-1498,7,2,22
279,-17.0699,-57.5007,-1502.5,7,2,23
280,-14.4963,-54.7056,-1502.5,7,2,23
281,-18.9277,-84.3013,-1502.5,7,2,23
282,-17.1613,-62.3793,-1502.5,7,2,23
283,-23.7894,-67.2837,-1502.5,7,2,23
284,-9.23923,-62.5797,-1502.5,7,2,23
285,-18.716,-85.5611,-1502.5,7,2,23
286,-23.5969,-81.0399,-1502.5,7,2,23
287,-20.0176,-62.925,-1502.5,7,2,23
288,-30.0172,-93.8297,-1502.5,7,2,23
289,-25.8669,-74.6523,-1502.5,7,2,23
290,-9.41479,-57.3139,-1502.5,7,2,23
291,-12.9813,-54.6065,-1502.5,7,2,23
292,-11.7009,-58.2691,-1502.5,7,2,23
293,-24.6435,-81.4922,-1502.5,7,2,23
294,-2.56469,-42.703,-1502.5,7,2,23
295,-12.7725,-71.0855,-1502.5,7,2,23
296,-18.8555,-67.0798,-1502.5,7,2,23
297,-20.8063,-95.7671,-1502.5,7,2,23
298,-38.365,-138.986,-1502,7,2,24
299,-33.1599,-155.961,-1502,7,2,24
300,-29.2179,-137.439,-1502,7,2,24
301,-29.3599,-102.446,-1502,7,2,24
302,-37.6824,-150.934,-1502,7,2,24
303,-18.631,-112.081,-1502,7,2,24
304,-24.1007,-101.487,-1502,7,2,24
305,-38.4664,-137.67,-1502,7,2,24
306,-35.2451,-115.457,-1502,7,2,24
307,-29.1924,-101.318,-1502,7,2,24
308,-25.4234,-133.536,-1502,7,2,24
309,-34.0273,-126.658,-1502,7,2,24
310,-9.38731,-57.1428,-1498,7,2,25
311,-7.92235,-88.8734,-1498,7,2,25
312,-2.29412,-67.0674,-1498,7,2,25
313,-2.36619,-42.4922,-1498,7,2,25
314,-11.6688,-58.0917,-1498,7,2,25
315,-9.24944,-62.401,-1498,7,2,25
316,-0.241096,-65.1977,-1498,7,2,25
317,-4.06283,-85.7173,-1498,7,2,25
318,-5.20504,-98.3187,-1498,7,2,25
319,-5.85715,-90.6726,-1498,7,2,25
320,0.162525,-88.7466,-1498,7,2,25
