particle_id,vx,vy,vz,px,py,pz,q,nhits
4503737066323968,0.00350858,0.0273773,-5.93844,-1.2744,-2.18448,16.0402,1,13
4503805785800704,0.00350858,0.0273773,-5.93844,-0.418262,0.523123,7.52318,-1,11
4504011944230912,0.00350858,0.0273773,-5.93844,-0.426003,0.284094,12.0093,1,0
4504080663707648,0.00350858,0.0273773,-5.93844,-0.785917,-0.487296,3.29602,-1,14
4504149383184384,0.00350858,0.0273773,-5.93844,1.21996,-0.652072,2.24149,-1,10
4504218102661120,0.00350858,0.0273773,-5.93844,0.182142,0.299715,0.379283,-1,13
4504286822137856,0.00350858,0.0273773,-5.93844,-0.0115554,0.143286,3.15297,-1,0
4504561700044800,0.00350858,0.0273773,-5.93844,-0.414249,0.0298351,3.17991,1,1
4504630419521536,0.00350858,0.0273773,-5.93844,0.716354,0.179474,11.2274,1,12
4504699138998272,0.00350858,0.0273773,-5.93844,-0.667865,-0.701428,-1.85782,-1,10
4504767858475008,0.00350858,0.0273773,-5.93844,0.201949,0.722136,-11.2588,1,14
4504836577951744,0.00350858,0.0273773,-5.93844,-1.03886,1.88316,-6.79739,1,13
4504905297428480,0.00350858,0.0273773,-5.93844,0.81637,0.516728,-1.64829,-1,12
4504974016905216,0.00350858,0.0273773,-5.93844,2.73495,-0.424949,-13.1102,-1,14
4505042736381952,0.00350858,0.0273773,-5.93844,0.791056,0.585513,1.29876,-1,9
4505111455858688,0.00350858,0.0273773,-5.93844,-0.0791595,-1.8791,-1.18879,-1,13
4505180175335424,0.00350858,0.0273773,-5.93844,-0.0807257,-1.0489,-0.361609,1,15
4505248894812160,0.00350858,0.0273773,-5.93844,0.409674,-1.52494,-0.967846,-1,14
4505317614288896,0.00350858,0.0273773,-5.93844,0.0688924,0.20432,3.25871,1,12
4505386333765632,0.00350858,0.0273773,-5.93844,0.800836,-0.191863,13.5147,-1,13
4505936089579520,0.00350858,0.0273773,-5.93844,3.10492,-5.13474,0.2169,1,12
