hit_id,x,y,z,volume_id,layer_id,module_id
1,-85.1859,-2.66683,-1502.5,7,2,1
2,-63.3026,-7.1136,-1502.5,7,2,1
3,-63.1639,0.680908,-1502.5,7,2,1
4,-78.944,1.13462,-1502.5,7,2,1
5,-58.4381,-7.98461,-1502.5,7,2,1
6,-72.181,-1.84394,-1502.5,7,2,1
7,-109.833,-5.95381,-1502,7,2,2
8,-164.828,-2.74027,-1502,7,2,2
9,-110.487,-8.38662,-1502,7,2,2
10,-154.499,-4.46507,-1502,7,2,2
11,-141.308,-14.5166,-1502,7,2,2
12,-159.9,-15.5263,-1502,7,2,2
13,-107.87,-11.8695,-1502,7,2,2
14,-108.865,-8.61196,-1502,7,2,2
15,-142.063,-7.94443,-1502,7,2,2
16,-143.052,-9.69197,-1502,7,2,2
17,-116.258,-22.1492,-1498,7,2,3
18,-121.301,-17.047,-1498,7,2,3
19,-127.379,-23.4481,-1498,7,2,3
20,-110.171,-8.37617,-1498,7,2,3
21,-134.789,-24.8856,-1498,7,2,3
22,-102.91,-22.1552,-1498,7,2,3
23,-142.548,-19.0011,-1498,7,2,3
24,-129.35,-17.4629,-1498,7,2,3
25,-140.967,-14.3885,-1498,7,2,3
26,-159.459,-15.5544,-1498,7,2,3
27,-107.592,-11.8027,-1498,7,2,3
28,-103.659,-18.8266,-1498,7,2,3
29,-108.585,-8.55875,-1498,7,2,3
30,-131.315,-20.0089,-1498,7,2,3
31,-152.956,-15.6065,-1498,7,2,3
32,-57.2733,-16.0897,-1498,7,2,4
33,-59.0442,-13.5325,-1498,7,2,4
34,-82.0152,-26.0406,-1498,7,2,4
35,-91.9064,-27.4897,-1498,7,2,4
36,-84.6248,-22.3992,-1498,7,2,4
37,-58.2343,-7.99031,-1498,7,2,4
38,-54.3391,-13.1228,-1498,7,2,4
39,-65.2556,-22.8397,-1498,7,2,4
40,-81.3617,-16.4737,-1498,7,2,4
41,-63.1316,-7.10921,-1498,7,2,4
42,-104.419,-33.0086,-1502,7,2,5
43,-116.569,-22.2033,-1502,7,2,5
44,-103.207,-22.1938,-1502,7,2,5
45,-116.646,-26.2792,-1502,7,2,5
46,-157.676,-31.8715,-1502,7,2,5
47,-143.735,-31.9314,-1502,7,2,5
48,-111.421,-34.0389,-1502,7,2,5
49,-135.154,-24.9308,-1502,7,2,5
50,-114.782,-26.0463,-1502,7,2,5
51,-103.931,-18.8712,-1502,7,2,5
52,-127.726,-23.492,-1502,7,2,5
53,-136.076,-30.5923,-1502,7,2,5
54,-101.97,-30.8917,-1502,7,2,5
55,-62.267,-28.6331,-1502,7,2,6
56,-88.7441,-38.7885,-1502,7,2,6
57,-64.1996,-33.2761,-1502,7,2,6
58,-81.1285,-32.3868,-1502,7,2,6
59,-50.3448,-26.504,-1502,7,2,6
60,-88.4823,-30.508,-1502,7,2,6
61,-47.7664,-28.3634,-1502,7,2,6
62,-82.2539,-26.1422,-1502,7,2,6
63,-72.6992,-31.2766,-1502,7,2,6
64,-57.4214,-16.1268,-1502,7,2,6
65,-49.1533,-26.8273,-1502,7,2,6
66,-64.1219,-28.319,-1502,7,2,6
67,-53.2193,-23.8572,-1502,7,2,6
68,-72.8019,-38.0841,-1502,7,2,6
69,-65.4426,-22.8588,-1502,7,2,6
70,-132.037,-52.3489,-1498,7,2,7
