hit_id,x,y,z,volume_id,layer_id,module_id
1,-60.1691,-0.798271,-1502.5,7,2,1
2,-82.9237,-5.14698,-1502.5,7,2,1
3,-54.7691,2.03414,-1502.5,7,2,1
4,-75.9713,-5.30199,-1502.5,7,2,1
5,-65.7472,-10.4657,-1502.5,7,2,1
6,-85.6797,-3.10693,-1502.5,7,2,1
7,-57.4266,-11.5161,-1502.5,7,2,1
8,-56.2467,2.16862,-1502.5,7,2,1
9,-53.9197,-8.6321,-1502.5,7,2,1
10,-90.5081,-6.99775,-1502.5,7,2,1
11,-91.5013,-9.43319,-1502.5,7,2,1
12,-95.798,0.71097,-1502.5,7,2,1
13,-127.998,-4.89159,-1502,7,2,2
14,-175.107,-4.31666,-1502,7,2,2
15,-133.583,-3.69829,-1502,7,2,2
16,-126.845,-11.095,-1502,7,2,2
17,-115.421,-5.44414,-1502,7,2,2
18,-118.526,-6.7061,-1502,7,2,2
19,-127.286,1.29786,-1502,7,2,2
20,-167.148,-10.1553,-1502,7,2,2
21,-147.781,-9.7104,-1502,7,2,2
22,-119.95,0.0353327,-1502,7,2,2
23,-118.469,-4.30091,-1502,7,2,2
24,-141.004,-2.94018,-1502,7,2,2
25,-137.819,-6.19657,-1502,7,2,2
26,-109.703,-0.241711,-1502,7,2,2
27,-146.432,-21.7137,-1498,7,2,3
28,-141.569,-23.5091,-1498,7,2,3
29,-127.927,-23.1207,-1498,7,2,3
30,-130.325,-24.9696,-1498,7,2,3
31,-162.264,-31.0909,-1498,7,2,3
32,-126.503,-11.0583,-1498,7,2,3
33,-87.4397,-28.2685,-1498,7,2,4
34,-65.5457,-10.4141,-1498,7,2,4
35,-59.5949,-21.8406,-1498,7,2,4
36,-90.5043,-23.4508,-1498,7,2,4
37,-60.8479,-20.9587,-1498,7,2,4
38,-53.7586,-8.56125,-1498,7,2,4
39,-54.6635,-11.2981,-1498,7,2,4
40,-81.6748,-13.5665,-1498,7,2,4
41,-45.8604,-12.6384,-1498,7,2,4
42,-57.2299,-11.4514,-1498,7,2,4
43,-67.989,-22.0561,-1498,7,2,4
44,-57.7035,-16.7072,-1498,7,2,4
45,-93.4393,-18.477,-1498,7,2,4
46,-66.4152,-22.3468,-1498,7,2,4
47,-59.6773,-22.2203,-1498,7,2,4
48,-122.769,-26.538,-1502,7,2,5
49,-114.891,-32.1843,-1502,7,2,5
50,-128.256,-23.2056,-1502,7,2,5
51,-139.917,-29.852,-1502,7,2,5
52,-114.795,-27.8472,-1502,7,2,5
53,-169.255,-33.7218,-1502,7,2,5
54,-148.957,-31.105,-1502,7,2,5
55,-150.224,-32.8926,-1502,7,2,5
56,-162.699,-31.1524,-1502,7,2,5
57,-166.429,-41.8156,-1502,7,2,5
58,-151.176,-44.1085,-1502,7,2,5
59,-130.686,-25.0099,-1502,7,2,5
60,-129.939,-28.4298,-1502,7,2,5
61,-117.387,-27.9944,-1502,7,2,5
62,-106.58,-33.2102,-1502,7,2,5
63,-159.298,-37.749,-1502,7,2,5
64,-88.7187,-35.9638,-1502,7,2,6
65,-55.0768,-27.6031,-1502,7,2,6
