particle_id,vx,vy,vz,px,py,pz,q,nhits
4504149383184384,0.0154784,-0.00581734,-5.98122,-0.297708,0.692465,-0.710164,-1,12
4504218102661120,0.0154784,-0.00581734,-5.98122,-0.142438,0.368024,-3.04396,-1,13
4504286822137856,0.0154784,-0.00581734,-5.98122,-0.862245,-0.160852,-1.4125,1,10
4504424261091328,0.0154784,-0.00581734,-5.98122,0.402724,0.493559,-1.33841,-1,7
4504492980568064,0.0154784,-0.00581734,-5.98122,-0.462474,0.137536,-0.758015,1,11
4504561700044800,0.0154784,-0.00581734,-5.98122,-0.01042,-0.20936,-0.245627,-1,12
4504630419521536,0.0154784,-0.00581734,-5.98122,-0.124183,-0.0807503,-0.876863,1,0
4504699138998272,0.0154784,-0.00581734,-5.98122,-0.255543,0.0571015,-0.149009,-1,9
4504767858475008,0.0154784,-0.00581734,-5.98122,-0.657557,-0.178754,-1.80456,1,15
4504836577951744,0.0154784,-0.00581734,-5.98122,-3.35271,-1.43381,-1.20841,1,12
4504905297428480,0.0154784,-0.00581734,-5.98122,0.0983851,-0.367744,-0.506518,-1,8
4504974016905216,0.0154784,-0.00581734,-5.98122,1.15717,-2.04695,-3.48792,1,11
4505042736381952,0.0154784,-0.00581734,-5.98122,0.278299,-0.26084,-0.367065,-1,10
4505111455858688,0.0154784,-0.00581734,-5.98122,1.05053,-1.76159,-1.7691,1,10
4505180175335424,0.0154784,-0.00581734,-5.98122,0.225472,1.49319,0.843335,1,15
4505248894812160,0.0154784,-0.00581734,-5.98122,0.317935,4.30856,1.81391,-1,12
4505317614288896,0.0154784,-0.00581734,-5.98122,0.345341,0.638595,0.265919,1,4
4505455053242368,0.0154784,-0.00581734,-5.98122,1.56144,-2.91414,39.6177,-1,10
4505523772719104,0.0154784,-0.00581734,-5.98122,0.289488,1.78513,4.72047,1,11
4505592492195840,0.0154784,-0.00581734,-5.98122,6.22979,8.11456,10.123,1,12
4506210967486464,0.0154784,-0.00581734,-5.98122,0.339372,-0.554858,-0.215365,1,13
4506279686963200,0.0154784,-0.00581734,-5.98122,-0.378483,0.62756,0.37267,-1,11
4506348406439936,0.0154784,-0.00581734,-5.98122,1.40878,-0.487851,3.51011,1,14
4506760723300352,0.0154784,-0.00581734,-5.98122,2.20638,1.06472,-17.1881,1,11
