hit_id,x,y,z,volume_id,layer_id,module_id
1,-69.2717,-0.812497,-1502.5,7,2,1
2,-73.309,-8.30235,-1502.5,7,2,1
3,-63.8168,-5.59927,-1502.5,7,2,1
4,-72.1258,-9.71387,-1502.5,7,2,1
5,-93.4875,-0.685854,-1502.5,7,2,1
6,-94.0551,-0.154956,-1502.5,7,2,1
7,-84.057,-14.1637,-1502.5,7,2,1
8,-71.7104,-0.653349,-1502.5,7,2,1
9,-69.3238,-0.866756,-1502.5,7,2,1
10,-57.6377,-5.9656,-1502.5,7,2,1
11,-63.6225,0.534887,-1502.5,7,2,1
12,-83.3028,-6.78177,-1502.5,7,2,1
13,-62.647,-5.4069,-1502.5,7,2,1
14,-97.8629,-4.01561,-1502.5,7,2,1
15,-86.6674,-7.04657,-1502.5,7,2,1
16,-54.5432,-11.5901,-1502.5,7,2,1
17,-77.6656,1.88724,-1502.5,7,2,1
18,-61.8989,-3.44214,-1502.5,7,2,1
19,-83.2816,-11.4946,-1502.5,7,2,1
20,-81.1679,1.76463,-1502.5,7,2,1
21,-39.3212,0.0400153,-1502.5,7,2,1
22,-121.078,-6.02321,-1502,7,2,2
23,-158.406,-3.44443,-1502,7,2,2
24,-132.45,-7.20815,-1502,7,2,2
25,-160.588,-14.771,-1502,7,2,2
26,-146.883,-28.3901,-1498,7,2,3
27,-134.514,-22.2221,-1498,7,2,3
28,-151.311,-23.1912,-1498,7,2,3
29,-115.471,-22.0899,-1498,7,2,3
30,-160.178,-14.6955,-1498,7,2,3
31,-153.116,-25.4228,-1498,7,2,3
32,-173.439,-23.2165,-1498,7,2,3
33,-72.2705,-14.3425,-1498,7,2,4
34,-83.7775,-14.1215,-1498,7,2,4
35,-56.3488,-16.999,-1498,7,2,4
36,-57.4512,-5.95116,-1498,7,2,4
37,-67.1986,-20.5294,-1498,7,2,4
38,-69.4955,-24.9374,-1498,7,2,4
39,-57.8629,-21.97,-1498,7,2,4
40,-73.4518,-16.1687,-1498,7,2,4
41,-71.8873,-9.67404,-1498,7,2,4
42,-63.4003,-22.857,-1498,7,2,4
43,-66.8237,-20.6451,-1498,7,2,4
44,-61.1082,-18.9644,-1498,7,2,4
45,-54.4037,-11.5443,-1498,7,2,4
46,-94.22,-17.3712,-1498,7,2,4
47,-67.8028,-15.1211,-1498,7,2,4
48,-52.4906,-15.1986,-1498,7,2,4
49,-83.0249,-11.4738,-1498,7,2,4
50,-93.3818,-15.8628,-1498,7,2,4
51,-71.5439,-18.3331,-1498,7,2,4
52,-73.4408,-16.9374,-1498,7,2,4
53,-81.1027,-26.49,-1498,7,2,4
